concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
numbers-money.l-ng,શૂન્ય,0,śūny,ʃuːnjə,,2,gu-agent-v1;ipa=espeak
numbers-money.y,એક,1,ēk,eːk,,2,gu-agent-v1;ipa=espeak
numbers-money.r,બે,2,bē,beː,,2,gu-agent-v1;ipa=espeak
numbers-money.s-n,ત્રણ,3,traṇ,tɾʌɳ,,2,gu-agent-v1;ipa=espeak
numbers-money.s,ચાર,4,cār,caːɾ,,2,gu-agent-v1;ipa=espeak
numbers-money.w,પાંચ,5,pāṁc,pãc,,2,gu-agent-v1;ipa=espeak
numbers-money.li,છ,6,ch,cʰə,,2,gu-agent-v1;ipa=espeak
numbers-money.q,સાત,7,sāt,saːt,,2,gu-agent-v1;ipa=espeak
numbers-money.b,આઠ,8,āṭh,aːʈʰ,,2,gu-agent-v1;ipa=espeak
numbers-money.ji,નવ,9,nav,nʌʋ,,2,gu-agent-v1;ipa=espeak
numbers-money.sh,દસ,10,das,dʌs,,2,gu-agent-v1;ipa=espeak
numbers-money.y-b-i,સો,100,sō,soː,,2,gu-agent-v1;ipa=espeak
numbers-money.y-qi-n,હજાર,"1,000",hajār,hʌɟaːɾ,,2,gu-agent-v1;ipa=espeak
numbers-money.y-w-n,દસ હજાર,"10,000",das hajār,dʌs hʌɟaːɾ,,2,gu-agent-v1;ipa=espeak
numbers-money.b-n,અડધું,1/2,aḍadhuṁ,ʌɖʌdʰũ,,2,gu-agent-v1;ipa=espeak
numbers-money.lakh,લાખ,"1,00,000",lākh,laːkʰ,"a hundred thousand, and the grouping Gujarat writes it in",2,gu-agent-v1;ipa=espeak
numbers-money.crore,કરોડ,"1,00,00,000",karōḍ,kəɾoːɖ,a hundred lakh,2,gu-agent-v1;ipa=espeak
numbers-money.rupee,રૂપિયો,રૂપિયા,rūpiyō,ɾuːpɪjoː,rupee (sg) / rupees (pl),2,gu-agent-v1;ipa=espeak
atm-cash.where-is-an-atm,એટીએમ ક્યાં છે?,,ēṭīēm kyāṁ chē?,eːʈieːm kjã cʰeː,where is an ATM?,2,gu-agent-v1;ipa=espeak
atm-cash.does-this-atm-take-foreign-cards,આમાં વિદેશી કાર્ડ ચાલે છે?,,āmāṁ vidēśī kārḍ cālē chē?,aːmã ʋɪdeːʃi kaːɾɖ caːleː cʰeː,do foreign cards run in this?,2,gu-agent-v1;ipa=espeak
atm-cash.the-atm-kept-my-card,એટીએમે મારું કાર્ડ રાખી લીધું,,ēṭīēmē māruṁ kārḍ rākhī līdhuṁ,eːʈieːmeː maːɾũ kaːɾɖ ɾaːkʰi liːdʰũ,the ATM kept my card,2,gu-agent-v1;ipa=espeak
atm-cash.is-there-a-fee,ચાર્જ લાગશે?,,cārj lāgaśē?,caːɾɟ laːɡʌʃeː,will a charge be applied?,2,gu-agent-v1;ipa=espeak
