concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
trail-words.trail,પગદંડી,,pagadaṁḍī,pəɡədʌɳɖi,footpath,2,gu-agent-v1;ipa=espeak
trail-words.trailhead,ટ્રેકની શરૂઆત,,ṭrēkanī śarūāt,ʈɾeːkʌni ʃəɾuːaːt,the trek's beginning,2,gu-agent-v1;ipa=espeak
trail-words.summit,શિખર,,śikhar,ʃɪkʰəɾ,peak,2,gu-agent-v1;ipa=espeak
trail-words.viewpoint,વ્યૂ પૉઇન્ટ,,vyū pôinṭ,ʋjuː pɔɪnʈ,viewpoint,2,gu-agent-v1;ipa=espeak
trail-words.cableway,રોપવે,,rōpavē,ɾoːpʌʋeː,ropeway,2,gu-agent-v1;ipa=espeak
trail-words.shuttle-bus,શટલ બસ,,śaṭal bas,ʃəʈʌl bʌs,shuttle bus,2,gu-agent-v1;ipa=espeak
trail-words.park-shuttle,ઉદ્યાનની બસ,,udyānanī bas,ʊdjaːnʌni bʌs,the park's bus,2,gu-agent-v1;ipa=espeak
trail-words.steps,પગથિયાં,,pagathiyāṁ,pəɡtʰɪjã,steps,2,gu-agent-v1;ipa=espeak
trail-words.up-uphill,ચઢાણ,,caḍhāṇ,cəɖʰaːɳ,the climb,2,gu-agent-v1;ipa=espeak
trail-words.down-downhill,ઉતરાણ,,utarāṇ,ʊtɾaːɳ,the descent,2,gu-agent-v1;ipa=espeak
trail-words.one-way,એક તરફનું,,ēk taraphanuṁ,eːk təɾəpʰʌnũ,one way,2,gu-agent-v1;ipa=espeak
trail-words.round-trip,આવવા-જવાનું,,āvavā-javānuṁ,aːʋʌʋaːɟʋaːnũ,coming and going,2,gu-agent-v1;ipa=espeak
weather.forecast,હવામાન કેવું રહેશે?,,havāmān kēvuṁ rahēśē?,həʋaːmaːn keːʋũ ɾəheːʃeː,how will the weather be?,2,gu-agent-v1;ipa=espeak
weather.will-it-rain,આજે વરસાદ પડશે?,,ājē varasād paḍaśē?,aːɟeː ʋəɾsaːd pəɖʌʃeː,will rain fall today?,2,gu-agent-v1;ipa=espeak
weather.is-it-safe-today,આજે જવું સલામત છે?,,ājē javuṁ salāmat chē?,aːɟeː ɟʌʋũ səlaːmʌt cʰeː,is going safe today?,2,gu-agent-v1;ipa=espeak
weather.how-cold-at-night,રાત્રે કેટલી ઠંડી પડે છે?,,rātrē kēṭalī ṭhaṁḍī paḍē chē?,ɾaːtɾeː keːʈʌli ʈʰʌɳɖi pʌɖeː cʰeː,how much cold falls at night?,2,gu-agent-v1;ipa=espeak
weather.rain,વરસાદ,,varasād,ʋəɾsaːd,rain,2,gu-agent-v1;ipa=espeak
weather.snow,બરફ,,baraph,bəɾʌpʰ,snow — the same word as ice,2,gu-agent-v1;ipa=espeak
weather.wind,પવન,,pavan,pəʋʌn,wind,2,gu-agent-v1;ipa=espeak
weather.storm,તોફાન,,tōphān,toːpʰaːn,storm,2,gu-agent-v1;ipa=espeak
weather.ice,જામેલો બરફ,,jāmēlō baraph,ɟaːmeːloː bəɾʌpʰ,frozen barfa — ice on the ground,2,gu-agent-v1;ipa=espeak
weather.fog,ધુમ્મસ,,dhummas,dʰummʌs,fog,2,gu-agent-v1;ipa=espeak
weather.heat,ગરમી,,garamī,ɡəɾʌmi,heat,2,gu-agent-v1;ipa=espeak
weather.cold,ઠંડી,,ṭhaṁḍī,ʈʰʌɳɖi,cold,2,gu-agent-v1;ipa=espeak
weather.humid,બફારો,,baphārō,bəpʰaːɾoː,sultriness,2,gu-agent-v1;ipa=espeak
weather.sunrise,સૂર્યોદય,,sūryōday,suːɾjoːdɛj,sunrise,2,gu-agent-v1;ipa=espeak
weather.flood,પૂર,,pūr,puːɾ,flood,2,gu-agent-v1;ipa=espeak
weather.avalanche-risk,હિમપ્રપાતનું જોખમ,,himaprapātanuṁ jōkham,hɪməpɾəpaːtʌnũ ɟoːkʰʌm,the risk of an avalanche,2,gu-agent-v1;ipa=espeak
hiking-parks.is-this-the-way-to,{} નો રસ્તો આ જ છે?,,{} nō rastō ā j chē?,{} noː ɾʌstoː aː ɟə cʰeː,is this the very way of {}?,2,gu-agent-v1;ipa=espeak
hiking-parks.where-is-the-trailhead,ટ્રેક ક્યાંથી શરૂ થાય છે?,,ṭrēk kyāṁthī śarū thāy chē?,ʈɾeːk kjãtʰi ʃʌɾuː tʰaːjə cʰeː,from where does the trek begin?,2,gu-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-summit,શિખર સુધી કેટલી વાર લાગશે?,,śikhar sudhī kēṭalī vār lāgaśē?,ʃɪkʰəɾ sudʰi keːʈʌli ʋaːɾ laːɡʌʃeː,how long will it take up to the peak?,2,gu-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-viewpoint,વ્યૂ પૉઇન્ટ સુધી કેટલી વાર?,,vyū pôinṭ sudhī kēṭalī vār?,ʋjuː pɔɪnʈ sudʰi keːʈʌli ʋaːɾ,how long up to the viewpoint?,2,gu-agent-v1;ipa=espeak
hiking-parks.which-route-is-easier,કયો રસ્તો સહેલો છે?,,kayō rastō sahēlō chē?,kʌjoː ɾʌstoː səheːloː cʰeː,which way is easier?,2,gu-agent-v1;ipa=espeak
