concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
pronouns-verbs.i-me,હું / મને,,huṁ / manē,hũ / mʌneː,I / to me,2,gu-agent-v1;ipa=espeak
pronouns-verbs.we-us,અમે / અમને,,amē / amanē,ʌmeː / ʌmʌneː,we / to us — અમે excludes the hearer,2,gu-agent-v1;ipa=espeak
pronouns-verbs.you,તું,,tuṁ,tũ,familiar — use તમે instead,2,gu-agent-v1;ipa=espeak
pronouns-verbs.you-polite,તમે,,tamē,tʌmeː,use this always,2,gu-agent-v1;ipa=espeak
pronouns-verbs.he-him,એ / એને,તે,ē / ēnē,eː / eːneː,that one / to that one — no gender,2,gu-agent-v1;ipa=espeak
pronouns-verbs.she-her,એ / એને,તે,ē / ēnē,eː / eːneː,same as 'he' — Gujarati marks no gender here,2,gu-agent-v1;ipa=espeak
pronouns-verbs.they-them,એઓ / એમને,તેઓ,ēō / ēmanē,eːoː / eːmʌneː,those ones / to those ones,2,gu-agent-v1;ipa=espeak
pronouns-verbs.my-mine,મારો / મારી / મારું,,mārō / mārī / māruṁ,maːɾoː / maːɾi / maːɾũ,m / f / n — agrees with the thing owned,2,gu-agent-v1;ipa=espeak
pronouns-verbs.your-yours,તમારો / તમારી / તમારું,,tamārō / tamārī / tamāruṁ,təmaːɾoː / təmaːɾi / təmaːɾũ,m / f / n,2,gu-agent-v1;ipa=espeak
pronouns-verbs.be-called-call,નામ / બોલાવવું,,nām / bōlāvavuṁ,naːm / boːlaːʋʌʋũ,name / to call,2,gu-agent-v1;ipa=espeak
pronouns-verbs.have,ની પાસે છે,,nī pāsē chē,ni paːseː cʰeː,near [someone] is,2,gu-agent-v1;ipa=espeak
pronouns-verbs.do-not-have,ની પાસે નથી,,nī pāsē nathī,ni paːseː nʌtʰi,near [someone] is not,2,gu-agent-v1;ipa=espeak
pronouns-verbs.go,જવું,,javuṁ,ɟʌʋũ,to go,2,gu-agent-v1;ipa=espeak
pronouns-verbs.come,આવવું,,āvavuṁ,aːʋʌʋũ,to come,2,gu-agent-v1;ipa=espeak
pronouns-verbs.would-like,જોઈએ,,jōīē,ɟoːiːeː,is wanted — agrees with the thing wanted,2,gu-agent-v1;ipa=espeak
pronouns-verbs.want,જોઈવું,ઇચ્છવું,jōīvuṁ,ɟoːiːʋũ,to want,2,gu-agent-v1;ipa=espeak
pronouns-verbs.look-for,શોધવું,,śōdhavuṁ,ʃoːdʰʌʋũ,to search,2,gu-agent-v1;ipa=espeak
pronouns-verbs.buy,ખરીદવું,,kharīdavuṁ,kʰəɾidʌʋũ,to buy,2,gu-agent-v1;ipa=espeak
pronouns-verbs.like,ગમવું,,gamavuṁ,ɡəmʌʋũ,to be pleasing,2,gu-agent-v1;ipa=espeak
pronouns-verbs.need,જરૂર છે,,jarūr chē,ɟʌɾuːɾ cʰeː,need is,2,gu-agent-v1;ipa=espeak
pronouns-verbs.there-is-have,છે,,chē,cʰeː,is,2,gu-agent-v1;ipa=espeak
pronouns-verbs.there-is-not-do-not-have,નથી,,nathī,nʌtʰi,is not,2,gu-agent-v1;ipa=espeak
pronouns-verbs.want-to-verb,મારે …વું છે,,mārē …vuṁ chē,maːɾeː ʋũ cʰeː,to me [the verb]-ing is — verb + -વું,2,gu-agent-v1;ipa=espeak
pronouns-verbs.want-thing,મને … જોઈએ છે,,manē … jōīē chē,mʌneː ɟoːiːeː cʰeː,to me … is wanted,2,gu-agent-v1;ipa=espeak
pronouns-verbs.need-thing,મને … ની જરૂર છે,,manē … nī jarūr chē,mʌneː ni ɟʌɾuːɾ cʰeː,to me there is need of …,2,gu-agent-v1;ipa=espeak
pronouns-verbs.looking-for-thing,હું … શોધું છું,,huṁ … śōdhuṁ chuṁ,hũ ʃoːdʰũ cʰũ,I am searching for …,2,gu-agent-v1;ipa=espeak
question-words.what,શું,,śuṁ,ʃũ,what,2,gu-agent-v1;ipa=espeak
question-words.where,ક્યાં,,kyāṁ,kjã,where,2,gu-agent-v1;ipa=espeak
question-words.who,કોણ,,kōṇ,koːɳ,who,2,gu-agent-v1;ipa=espeak
question-words.which-one,કયું,,kayuṁ,kʌjũ,which,2,gu-agent-v1;ipa=espeak
question-words.when,ક્યારે,,kyārē,kjaːɾeː,when,2,gu-agent-v1;ipa=espeak
question-words.how,કેવી રીતે,કેમ,kēvī rītē,keːʋi ɾiːteː,in what way,2,gu-agent-v1;ipa=espeak
question-words.how-much-many,કેટલું,,kēṭaluṁ,keːʈʌlũ,how much,2,gu-agent-v1;ipa=espeak
question-words.how-many,કેટલા,,kēṭalā,keːʈʌlaː,plural,2,gu-agent-v1;ipa=espeak
question-words.why,કેમ,શા માટે,kēm,keːm,why,2,gu-agent-v1;ipa=espeak
question-words.this,આ,,ā,aː,this,2,gu-agent-v1;ipa=espeak
question-words.that,એ,તે,ē,eː,that,2,gu-agent-v1;ipa=espeak
question-words.here,અહીં,,ahīṁ,ɛhĩ,here,2,gu-agent-v1;ipa=espeak
question-words.there,ત્યાં,,tyāṁ,tjã,there,2,gu-agent-v1;ipa=espeak
question-words.a-little,થોડું,,thōḍuṁ,tʰoːɖũ,a little,2,gu-agent-v1;ipa=espeak
question-words.some,કંઈક,,kaṁīk,kəniːk,"something, some",2,gu-agent-v1;ipa=espeak
question-words.very,ઘણું,બહુ,ghaṇuṁ,ɡʰʌɳũ,"very, much",2,gu-agent-v1;ipa=espeak
question-words.too,બહુ વધારે,,bahu vadhārē,bʌhu ʋədʰaːɾeː,too much,2,gu-agent-v1;ipa=espeak
question-words.also,પણ,,paṇ,pʌɳ,also,2,gu-agent-v1;ipa=espeak
question-words.all-both,બધું / બંને,,badhuṁ / baṁnē,bʌdʰũ / bʌnneː,all / both,2,gu-agent-v1;ipa=espeak
question-words.how-much-what-price,કેટલાનું છે,,kēṭalānuṁ chē,keːʈlaːnũ cʰeː,of how much is it,2,gu-agent-v1;ipa=espeak
