concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
time-scheduling.what-time-is-it,કેટલા વાગ્યા?,,kēṭalā vāgyā?,keːʈʌlaː ʋaːɡjaː,how many have struck?,2,gu-agent-v1;ipa=espeak
time-scheduling.how-many-minutes,કેટલી મિનિટ?,,kēṭalī miniṭ?,keːʈʌli mɪnɪʈ,how many minutes?,2,gu-agent-v1;ipa=espeak
time-scheduling.what-time-should-we-meet,કેટલા વાગ્યે મળીએ?,,kēṭalā vāgyē maḷīē?,keːʈʌlaː ʋaːɡjeː məɭiːeː,at how many o clock shall we meet?,2,gu-agent-v1;ipa=espeak
time-scheduling.can-we-change-the-time,સમય બદલી શકાય?,,samay badalī śakāy?,səmɛj bədʌli ʃəkaːjə,can the time be changed?,2,gu-agent-v1;ipa=espeak
time-scheduling.when-is-convenient,તમને ક્યારે અનુકૂળ રહેશે?,,tamanē kyārē anukūḷ rahēśē?,təmʌneː kjaːɾeː ʌnukuːɭ ɾəheːʃeː,when will it be convenient for you?,2,gu-agent-v1;ipa=espeak
time-scheduling.what-is-today-s-date,આજે કઈ તારીખ છે?,,ājē kaī tārīkh chē?,aːɟeː kʌi taːɾiːkʰ cʰeː,which date is it today?,2,gu-agent-v1;ipa=espeak
time-scheduling.what-day-is-it-today,આજે કયો વાર છે?,,ājē kayō vār chē?,aːɟeː kʌjoː ʋaːɾ cʰeː,which weekday is it today?,2,gu-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-open,કેટલા વાગ્યે ખૂલે છે?,,kēṭalā vāgyē khūlē chē?,keːʈʌlaː ʋaːɡjeː kʰuːleː cʰeː,at how many o clock does it open?,2,gu-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-close,કેટલા વાગ્યે બંધ થાય છે?,,kēṭalā vāgyē baṁdh thāy chē?,keːʈʌlaː ʋaːɡjeː bʌndʰ tʰaːjə cʰeː,at how many o clock does it close?,2,gu-agent-v1;ipa=espeak
time-scheduling.how-long-does-it-take,કેટલો સમય લાગશે?,,kēṭalō samay lāgaśē?,keːʈʌloː səmɛj laːɡʌʃeː,how much time will it take?,2,gu-agent-v1;ipa=espeak
time-words.today,આજે,,ājē,aːɟeː,today,2,gu-agent-v1;ipa=espeak
time-words.tomorrow,કાલે,,kālē,kaːleː,also means yesterday — the tense tells them apart,2,gu-agent-v1;ipa=espeak
time-words.yesterday,કાલે,ગઈ કાલે,kālē,kaːleː,same word as tomorrow; ગઈ કાલે is *the gone કાલે*,2,gu-agent-v1;ipa=espeak
time-words.this-week,આ અઠવાડિયે,,ā aṭhavāḍiyē,aː ʌʈʰʋaːɖɪjeː,in this week,2,gu-agent-v1;ipa=espeak
time-words.next-week,આવતા અઠવાડિયે,,āvatā aṭhavāḍiyē,aːʋʌtaː ʌʈʰʋaːɖɪjeː,in the coming week,2,gu-agent-v1;ipa=espeak
time-words.morning,સવાર,,savār,sʌʋaːɾ,morning,2,gu-agent-v1;ipa=espeak
time-words.afternoon,બપોર,,bapōr,bʌpoːɾ,afternoon,2,gu-agent-v1;ipa=espeak
time-words.evening,સાંજ,,sāṁj,sãɟ,evening,2,gu-agent-v1;ipa=espeak
time-words.spring,વસંત,,vasaṁt,ʋəsʌnt,spring,2,gu-agent-v1;ipa=espeak
time-words.summer,ઉનાળો,,unāḷō,ʊnaːɭoː,the hot season,2,gu-agent-v1;ipa=espeak
time-words.fall,પાનખર,,pānakhar,paːnʌkʰəɾ,leaf-fall,2,gu-agent-v1;ipa=espeak
time-words.winter,શિયાળો,,śiyāḷō,ʃɪjaːɭoː,the cold season,2,gu-agent-v1;ipa=espeak
time-words.night,રાત,,rāt,ɾaːt,night,2,gu-agent-v1;ipa=espeak
days-of-week.monday,સોમવાર,,sōmavār,soːmʌʋaːɾ,moon-day,2,gu-agent-v1;ipa=espeak
days-of-week.tuesday,મંગળવાર,,maṁgaḷavār,məŋɡəɭʌʋaːɾ,Mars-day,2,gu-agent-v1;ipa=espeak
days-of-week.wednesday,બુધવાર,,budhavār,budʰʌʋaːɾ,Mercury-day,2,gu-agent-v1;ipa=espeak
days-of-week.thursday,ગુરુવાર,,guruvār,ɡuɾuʋaːɾ,Jupiter-day,2,gu-agent-v1;ipa=espeak
days-of-week.friday,શુક્રવાર,,śukravār,ʃukɾʌʋaːɾ,Venus-day,2,gu-agent-v1;ipa=espeak
days-of-week.saturday,શનિવાર,,śanivār,ʃənɪʋaːɾ,Saturn-day,2,gu-agent-v1;ipa=espeak
days-of-week.sunday,રવિવાર,,ravivār,ɾəʋɪʋaːɾ,sun-day,2,gu-agent-v1;ipa=espeak
months.january,જાન્યુઆરી,,jānyuārī,ɟaːnjuaːɾi,,2,gu-agent-v1;ipa=espeak
months.february,ફેબ્રુઆરી,,phēbruārī,pʰeːbɾuaːɾi,,2,gu-agent-v1;ipa=espeak
months.march,માર્ચ,,mārc,maːɾc,,2,gu-agent-v1;ipa=espeak
months.april,એપ્રિલ,,ēpril,eːpɾɪl,,2,gu-agent-v1;ipa=espeak
months.may,મે,,mē,meː,,2,gu-agent-v1;ipa=espeak
months.june,જૂન,,jūn,ɟuːn,,2,gu-agent-v1;ipa=espeak
months.july,જુલાઈ,,julāī,ɟulaːi,,2,gu-agent-v1;ipa=espeak
months.august,ઓગસ્ટ,,ōgasṭ,oːɡʌsʈ,,2,gu-agent-v1;ipa=espeak
months.september,સપ્ટેમ્બર,,sapṭēmbar,səpʈeːmbəɾ,,2,gu-agent-v1;ipa=espeak
months.october,ઓક્ટોબર,,ōkṭōbar,oːkʈoːbəɾ,,2,gu-agent-v1;ipa=espeak
months.november,નવેમ્બર,,navēmbar,nəʋeːmbəɾ,,2,gu-agent-v1;ipa=espeak
months.december,ડિસેમ્બર,,ḍisēmbar,ɖɪseːmbəɾ,,2,gu-agent-v1;ipa=espeak
time-words.clock-offset,"સ્વાહિલી ઘડિયાળ સૂરજ ઊગે ત્યારે શરૂ થાય છે અને તમારી ઘડિયાળથી છ કલાક ખસીને ચાલે છે: જે સંખ્યા સંભળાય એમાં છ ઉમેરો, એ તમારી ઘડિયાળનો સમય. saa moja = 7:00, saa sita = બપોરે 12:00, saa kumi = 16:00. ગૂંચવાડો ટાળવા સમય આંકડામાં કહો, અથવા પશ્ચિમી સમય માટે saa ngapi za kizungu પૂછો.",,"svāhilī ghaḍiyāḷ sūraj ūgē tyārē śarū thāy chē anē tamārī ghaḍiyāḷathī ch kalāk khasīnē cālē chē: jē saṁkhyā saṁbhaḷāy ēmāṁ ch umērō, ē tamārī ghaḍiyāḷanō samay. saa moja = 7:00, saa sita = bapōrē 12:00, saa kumi = 16:00. gūṁcavāḍō ṭāḷavā samay āṁkaḍāmāṁ kahō, athavā paścimī samay māṭē saa ngapi za kizungu pūchō.",,,2,gu-notes-v1
