concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
dietary-needs.no-meat,Без мяса.,,Bez myasa.,bʲˈes mʲˈɑsa,,2,ru-agent-v1;ipa=espeak
dietary-needs.no-eggs,Без яиц.,,Bez yaits.,bʲˈes jaˈits,,2,ru-agent-v1;ipa=espeak
dietary-needs.not-spicy,Не острое.,,Ne ostroye.,nʲe ˈostrʌjɪ,,2,ru-agent-v1;ipa=espeak
dietary-needs.less-spicy,Менее острое.,,Meneye ostroye.,mʲˈenʲijɪ ˈostrʌjɪ,,2,ru-agent-v1;ipa=espeak
dietary-needs.no-peanuts,Без арахиса.,,Bez arakhisa.,bʲˈes arˈɑxisa,,2,ru-agent-v1;ipa=espeak
dietary-needs.no-nuts,Без орехов.,,Bez orekhov.,bʲˈes ʌrʲˈexʌf,,2,ru-agent-v1;ipa=espeak
dietary-needs.no-seafood,Без морепродуктов.,,Bez moreproduktov.,bʲˈes mʌrʲiprʌdˈuktʌf,,2,ru-agent-v1;ipa=espeak
dietary-needs.i-am-vegetarian,Я вегетарианец,Я вегетарианка,Ya vegetarianets,ˈja vʲiɡʲitʌrʲiˈɑnʲits,,2,ru-agent-v1;ipa=espeak
dietary-needs.i-am-vegan,Я веган,Я веганка,Ya vegan,ˈja vʲˈeɡʌn,,2,ru-agent-v1;ipa=espeak
dietary-needs.i-do-not-eat,Я не ем {}.,,Ya ne yem {}.,ˈja nʲe jˈem {},,2,ru-agent-v1;ipa=espeak
dietary-needs.i-am-allergic-to,У меня аллергия на {}.,,U menya allergiya na {}.,ˈu mʲinʲˈɑ aɭɭʲirɡʲˈija nˈɑ {},,2,ru-agent-v1;ipa=espeak
dietary-needs.does-it-contain-fish-stock,Здесь есть рыбный бульон?,,Zdesʼ yestʼ rybnyy bulʼon?,ʑdʲˈesʲ jestʲ rˈɨbnɨj buɭʲˈon,,2,ru-agent-v1;ipa=espeak
dietary-needs.does-it-contain-pork-stock,Здесь есть свиной бульон?,Бульон из свинины?,Zdesʼ yestʼ svinoy bulʼon?,ʑdʲˈesʲ jestʲ svʲinˈoj buɭʲˈon,,2,ru-pork-stock-v1;ipa=espeak
dietary-needs.i-have-a-severe-allergy-to,У меня тяжёлая аллергия на {}.,,U menya tyazhëlaya allergiya na {}.,ˈu mʲinʲˈɑ tʲaʒˈoɭʌja aɭɭʲirɡʲˈija nˈɑ {},,2,ru-agent-v1;ipa=espeak
food-ordering.table-for-two,Столик на двоих.,,Stolik na dvoikh.,stˈoɭʲik nə dvʌˈix,,2,ru-agent-v1;ipa=espeak
food-ordering.is-a-table-available,Есть свободный столик?,,Yestʼ svobodnyy stolik?,jestʲ svʌbˈodnɨj stˈoɭʲik,,2,ru-agent-v1;ipa=espeak
food-ordering.menu-please,"Меню, пожалуйста.",,"Menyu, pozhaluysta.","mʲinʲˈʉ, pʌʒˈɑɭujsta",,2,ru-agent-v1;ipa=espeak
food-ordering.i-want-this,Я хочу вот это.,,Ya khochu vot eto.,ˈja xʌtʃʲˈu vˈot ˈɛtʌ,,2,ru-agent-v1;ipa=espeak
food-ordering.do-you-have-drinking-water,У вас есть питьевая вода?,,U vas yestʼ pitʼyevaya voda?,ˈu vˈɑs jestʲ pʲitʲjjivˈɑja vʌdˈɑ,,2,ru-agent-v1;ipa=espeak
food-ordering.to-go-please,"С собой, пожалуйста.",,"S soboy, pozhaluysta.","s sʌbˈoj, pʌʒˈɑɭujsta",,2,ru-agent-v1;ipa=espeak
food-ordering.check-please,"Счёт, пожалуйста.",,"Schët, pozhaluysta.","ɕˈɵt, pʌʒˈɑɭujsta",,2,ru-agent-v1;ipa=espeak
food-ordering.does-it-contain,Здесь есть {} ?,,Zdesʼ yestʼ {} ?,ʑdʲˈesʲ jestʲ {},,2,ru-agent-v1;ipa=espeak
food-ordering.is-this-vegetarian,Это вегетарианское?,,Eto vegetarianskoye?,ˈɛtʌ vʲiɡʲitʌrʲiˈɑnskʌjɪ,,2,ru-agent-v1;ipa=espeak
food-ordering.what-do-you-recommend,Что посоветуете?,,Chto posovetuyete?,ʃto pʌsʌvʲˈetujitʲi,,2,ru-agent-v1;ipa=espeak
food-ordering.water-please,"Воду, пожалуйста.",,"Vodu, pozhaluysta.","vˈodu, pʌʒˈɑɭujsta",,2,ru-agent-v1;ipa=espeak
food-ordering.can-a-vegetarian-eat-this,Это можно вегетарианцу?,,Eto mozhno vegetariantsu?,ˈɛtʌ mˈoʒnʌ vʲiɡʲitʌrʲiˈɑntsu,,2,ru-agent-v1;ipa=espeak
dietary-needs.no-pork,Без свинины.,свинина,Bez svininy.,bʲˈes svʲinʲˈinɨ,,2,ru-gaps-v1;ipa=espeak
dietary-needs.is-this-halal,Это халяль?,Это халяльное?,Eto khalyalʼ?,ˈɛtʌ xˈɑɭʲʌɭ,,2,ru-gaps-v1;ipa=espeak
