concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
directions.where-is,Где {} ?,,Gde {} ?,ɡdʲˈe {},,2,ru-agent-v1;ipa=espeak
directions.how-do-i-get-to,{} — как туда доехать?,,{} — kak tuda doyekhatʼ?,{} kˈɑk tudˈɑ dʌjˈexʌtʲ,,2,ru-agent-v1;ipa=espeak
directions.is-it-far,Это далеко?,,Eto daleko?,ˈɛtʌ dʌɭʲikˈo,,2,ru-agent-v1;ipa=espeak
directions.how-long-on-foot,Сколько идти пешком?,,Skolʼko idti peshkom?,skˈoɭkʌ ɪtʲtʲˈi pʲiʃkˈom,,2,ru-agent-v1;ipa=espeak
directions.please-show-me-on-the-map,"Покажите на карте, пожалуйста.",,"Pokazhite na karte, pozhaluysta.","pʌkaʒˈɨtʲi nə kˈɑrtʲi, pʌʒˈɑɭujsta",,2,ru-agent-v1;ipa=espeak
directions.where-is-the-nearest,Где ближайший {}?,,Gde blizhayshiy {}?,ɡdʲˈe bɭʲiʒˈɑjʃɨj {},,2,ru-agent-v1;ipa=espeak
directions.where-am-i,Где я нахожусь?,,Gde ya nakhozhusʼ?,ɡdʲˈe ˈja nʌxʌʒˈusʲ,,2,ru-agent-v1;ipa=espeak
directions.which-way,В какую сторону?,,V kakuyu storonu?,f kakˈuju stˈorʌnu,,2,ru-agent-v1;ipa=espeak
directions.can-i-walk-there,Туда можно дойти пешком?,,Tuda mozhno doyti peshkom?,tudˈɑ mˈoʒnʌ dʌjtʲˈi pʲiʃkˈom,,2,ru-agent-v1;ipa=espeak
directions.how-far-is-it,Как далеко?,,Kak daleko?,kˈɑk dʌɭʲikˈo,,2,ru-agent-v1;ipa=espeak
directions.which-exit,Какой выход?,,Kakoy vykhod?,kakˈoj vˈɨxʌt,,2,ru-agent-v1;ipa=espeak
directions.can-you-show-me-the-way,Вы можете показать дорогу?,,Vy mozhete pokazatʼ dorogu?,vˈɨ mˌoʒɨtʲi pʌkazˈɑtʲ dʌrˈoɡu,,2,ru-agent-v1;ipa=espeak
directions.north,север,,sever,sʲˈevʲir,,2,ru-agent-v1;ipa=espeak
directions.south,юг,,yug,ˈjuk,,2,ru-agent-v1;ipa=espeak
directions.east,восток,,vostok,vʌstˈok,,2,ru-agent-v1;ipa=espeak
