concept_id,text,text_alt,ipa,literal,confidence,provenance
pronouns-verbs.i-me,ik / mij,,ɪk / mˈɛɪ,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.we-us,wij / ons,,ʋɛɪ / ɔns,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.you,jij / jou,,jɛɪ / jˈʌʊ,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.you-polite,u / u,,y / y,Dutch u is both subject and object form,2,nl-agent-v1;ipa=espeak
pronouns-verbs.he-him,hij / hem,,hɛɪ / hˈɛm,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.she-her,zij / haar,,zɛɪ / haːr,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.they-them,zij / hen,,zɛɪ / hɛn,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.my-mine,mijn / de mijne,,mɛɪn / də mˌɛɪnə,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.your-yours,uw / de uwe,jouw / de jouwe,yʊ / də ˈywə,polite; a friend says jouw / de jouwe,2,nl-agent-v1;ipa=espeak
pronouns-verbs.be-called-call,heten / noemen,,hˈeːtən / nˈumən,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.have,hebben,,hˌɛbən,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.do-not-have,niet hebben,geen,nˌit hˌɛbən,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.go,gaan,,ɣˈaːn,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.come,komen,,kˈoːmən,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.would-like,graag willen,,ɣrˈaːx ʋˌɪlən,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.want,willen,,ʋˌɪlən,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.look-for,zoeken,,zˈukən,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.buy,kopen,,kˈoːpən,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.like,leuk vinden,houden van,lˈøːk vˈɪndən,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.need,nodig hebben,,nˈoːdəx hˌɛbən,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.there-is-have,er is,,ər ɪs,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.there-is-not-do-not-have,er is geen,,ər ɪs ɣˈeːn,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.want-to-verb,ik wil graag [werkwoord],,ɪk ʋɪl ɣrˈaːx ʋˈɛrkʋˌɔːrt,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.want-thing,ik wil graag [ding],,ɪk ʋɪl ɣrˈaːx dˈɪŋ,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.need-thing,ik heb [ding] nodig,,ɪk hɛp dˈɪŋ nˈoːdəx,,2,nl-agent-v1;ipa=espeak
pronouns-verbs.looking-for-thing,ik zoek [ding],,ɪk zˈuk dˈɪŋ,,2,nl-agent-v1;ipa=espeak
question-words.what,wat,,ʋɑt,,2,nl-agent-v1;ipa=espeak
question-words.where,waar,,ʋˈaːr,,2,nl-agent-v1;ipa=espeak
question-words.who,wie,,ʋˈi,,2,nl-agent-v1;ipa=espeak
question-words.which-one,welke,,ʋˈɛlkə,,2,nl-agent-v1;ipa=espeak
question-words.when,wanneer,,ʋɑnˈɪr,,2,nl-agent-v1;ipa=espeak
question-words.how,hoe,,hˈu,,2,nl-agent-v1;ipa=espeak
question-words.how-much-many,hoeveel,,huvˈeːl,covers both 'how much' and 'how many',2,nl-agent-v1;ipa=espeak
question-words.how-many,hoeveel,,huvˈeːl,same word as how-much; Dutch does not distinguish count/mass here,2,nl-agent-v1;ipa=espeak
question-words.why,waarom,,ʋˈaːrɔm,,2,nl-agent-v1;ipa=espeak
question-words.this,dit,,dɪt,,2,nl-agent-v1;ipa=espeak
question-words.that,dat,,dɑt,,2,nl-agent-v1;ipa=espeak
question-words.here,hier,,hˈir,,2,nl-agent-v1;ipa=espeak
question-words.there,daar,,dˈaːr,,2,nl-agent-v1;ipa=espeak
question-words.a-little,een beetje,,ən bˈeːtʲə,,2,nl-agent-v1;ipa=espeak
question-words.some,wat,sommige,ʋɑt,,2,nl-agent-v1;ipa=espeak
question-words.very,heel,zeer,hˈeːl,,2,nl-agent-v1;ipa=espeak
question-words.too,te,,tˈə,,2,nl-agent-v1;ipa=espeak
question-words.also,ook,,ˈoːk,,2,nl-agent-v1;ipa=espeak
question-words.all-both,alle,allebei,ˈɑlə,,2,nl-agent-v1;ipa=espeak
question-words.how-much-what-price,hoeveel kost het,wat kost het,huvˈeːl kˈɔst hət,,2,nl-agent-v1;ipa=espeak
