concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
slang.thats-good,Непогано,,Nepohano,nɛpˈohano,not bad,1,uk-slang-v1;ipa=espeak
slang.thats-great,Класно!,,Klasno!,klˈasno,"great, classy",1,uk-slang-v1;ipa=espeak
slang.i-love-it,Обожнюю!,,Obozhniuiu!,obˈoʒɲuju,I adore it,1,uk-slang-v1;ipa=espeak
slang.thats-bad,Так собі,,Tak sobi,tˈak sˈobiː,so-so,1,uk-slang-v1;ipa=espeak
slang.delicious,Смакота!,,Smakota!,smakˈota,yummy stuff,1,uk-slang-v1;ipa=espeak
slang.thats-pricey,Кусається!,,Kusaietsia!,kusˈajɛtsja,"idiom, literally ""it bites""",1,uk-slang-v1;ipa=espeak
slang.exactly,Точно!,,Tochno!,tˈotʃno,precisely,2,uk-slang-v1;ipa=espeak
slang.no-worries,"Та нічого, буває.",,"Ta nichoho, buvaie.","tˈa ɲiːtʃˈoho, buʋˈajɛ","well, nothing -- it happens",1,uk-slang-v1;ipa=espeak
slang.youre-welcome,Завжди будь ласка!,,Zavzhdy bud laska!,zˈaʋʒdɪ bˈud lˈaska,always please,1,uk-slang-v1;ipa=espeak
slang.seriously,Серйозно?,,Seriozno?,sɛrjˈozno,,2,uk-slang-v1;ipa=espeak
slang.im-good-thanks,"Дякую, не треба.",,"Diakuiu, ne treba.","djˈakuju, nˈɛ trˈɛba","thanks, no need",2,uk-slang-v1;ipa=espeak
slang.lets-go,Пішли!,,Pishly!,pˈiːʃlɪ,"we went (colloquial ""let's go"")",2,uk-slang-v1;ipa=espeak
slang.cheers,Будьмо!,За здоров'я!,Budmo!,bˈudmo,let us be -- the standard Ukrainian toast,1,uk-slang-v1;ipa=espeak
slang.see-you,Бувай!,,Buvai!,bˈuʋaj,bye (informal),2,uk-slang-v1;ipa=espeak
