concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
pronouns-verbs.i-me,я / мене,,ya / mene,jˈa / mˈɛnɛ,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.we-us,ми / нас,,my / nas,mˈɪ / nˈas,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.you,ти / тебе,,ty / tebe,tˈɪ / tˈɛbɛ,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.you-polite,ви / вас,,vy / vas,ʋˈɪ / ʋˈas,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.he-him,він / його,,vin / yoho,ʋˈiːn / johˈo,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.she-her,вона / її,,vona / yii,ʋonˈa / jˌiːjˈiː,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.they-them,вони / їх,,vony / yikh,ʋonˈɪ / jˈiːx,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.my-mine,мій / моя,,mii / moia,mˈiːj / mˈoja,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.your-yours,ваш / ваша,,vash / vasha,ʋˈaʃ / ʋˈaʃa,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.be-called-call,звати / зватися,,zvaty / zvatysia,zʋˈatɪ / zʋatˈɪsja,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.have,у мене є,,u mene ye,ˈu mˈɛnɛ jˈɛ,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.do-not-have,у мене немає,,u mene nemaie,ˈu mˈɛnɛ nɛmˈajɛ,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.go,йти / їхати,,yty / yikhaty,jtˈɪ / jiːxˈatɪ,on foot / by vehicle,2,uk-agent-v1;ipa=espeak
pronouns-verbs.come,прийти,,pryity,prˈɪjtɪ,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.would-like,хотів би,хотіла б,khotiv by,xˈotiːʋ bˈɪ,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.want,хочу,,khochu,xˈotʃu,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.look-for,шукати,,shukaty,ʃukˈatɪ,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.buy,купити,,kupyty,kupˈɪtɪ,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.like,подобається,,podobaietsia,podobˈajɛtsja,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.need,потрібно,,potribno,potrˈiːbno,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.there-is-have,є,,ye,jˈɛ,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.there-is-not-do-not-have,немає,,nemaie,nɛmˈajɛ,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.want-to-verb,хочу [дієслово],,khochu [diieslovo],xˈotʃu diːjˈɛsloʋo,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.want-thing,хочу [предмет],,khochu [predmet],xˈotʃu prɛdmˈɛt,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.need-thing,мені потрібен [предмет],,meni potriben [predmet],mˈɛɲiː potrˈiːbɛn prɛdmˈɛt,,2,uk-agent-v1;ipa=espeak
pronouns-verbs.looking-for-thing,я шукаю [предмет],,ya shukaiu [predmet],jˈa ʃukˈaju prɛdmˈɛt,,2,uk-agent-v1;ipa=espeak
question-words.what,що,,shcho,ʃtʃˈo,,2,uk-agent-v1;ipa=espeak
question-words.where,де,,de,dˈɛ,,2,uk-agent-v1;ipa=espeak
question-words.who,хто,,khto,xtˈo,,2,uk-agent-v1;ipa=espeak
question-words.which-one,який,,yakyi,jakˈɪj,,2,uk-agent-v1;ipa=espeak
question-words.when,коли,,koly,kolˈɪ,,2,uk-agent-v1;ipa=espeak
question-words.how,як,,yak,jˈak,,2,uk-agent-v1;ipa=espeak
question-words.how-much-many,скільки,,skilky,skˈiːʎkɪ,,2,uk-agent-v1;ipa=espeak
question-words.how-many,скільки штук,,skilky shtuk,skˈiːʎkɪ ʃtˈuk,,2,uk-agent-v1;ipa=espeak
question-words.why,чому,,chomu,tʃomˈu,,2,uk-agent-v1;ipa=espeak
question-words.this,це,,tse,tsˈɛ,,2,uk-agent-v1;ipa=espeak
question-words.that,те,он те,te,tˈɛ,,2,uk-agent-v1;ipa=espeak
question-words.here,тут,,tut,tˈut,,2,uk-agent-v1;ipa=espeak
question-words.there,там,,tam,tˈam,,2,uk-agent-v1;ipa=espeak
question-words.a-little,трохи,,trokhy,trˈoxɪ,,2,uk-agent-v1;ipa=espeak
question-words.some,декілька,,dekilka,dɛkˈiːʎka,,2,uk-agent-v1;ipa=espeak
question-words.very,дуже,,duzhe,dˈuʒɛ,,2,uk-agent-v1;ipa=espeak
question-words.too,занадто,,zanadto,zanˈatto,,2,uk-agent-v1;ipa=espeak
question-words.also,теж,,tezh,tˈɛʒ,,2,uk-agent-v1;ipa=espeak
question-words.all-both,всі / обидва,,vsi / obydva,fsˈiː / obˈɪdʋa,,2,uk-agent-v1;ipa=espeak
question-words.how-much-what-price,Скільки коштує?,,Skilky koshtuie?,skˈiːʎkɪ koʃtˈujɛ,,2,uk-agent-v1;ipa=espeak
