concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
payment-receipt.pay-by-card,কার্ডে দেওয়া যাবে কি?,,kārḍe deoẏā yābe ki?,kˈaɾɖe dˈeoˌa dʒˈabe ki,may it be paid by card?,2,bn-agent-v1;ipa=espeak
payment-receipt.pay-cash,নগদে দেওয়া যাবে কি?,,nagade deoẏā yābe ki?,nˈɔɡɔdˌe dˈeoˌa dʒˈabe ki,,2,bn-agent-v1;ipa=espeak
payment-receipt.pay-by-qr-code,কিউআর কোডে দেওয়া যাবে কি?,,kiuāra koḍe deoẏā yābe ki?,kˈiuˌaɾ kˈoɖe dˈeoˌa dʒˈabe ki,bKash and Nagad are the two Bangladeshi wallets a QR sticker usually belongs to,2,bn-agent-v1;ipa=espeak
payment-receipt.a-receipt-please,রসিদ দিন,,rasida dina,ɾˈoʃid dˈin,,2,bn-agent-v1;ipa=espeak
payment-receipt.please-write-the-number,দয়া করে সংখ্যাটা লিখে দিন,,daẏā kare saṁkhyāṭā likhe dina,dˈɔa kˈɔɾe ʃˈɔŋkʰæʈˌa lˈikʰe dˈin,,2,bn-agent-v1;ipa=espeak
payment-receipt.how-much-in-total,সব মিলিয়ে কত?,,saba miliẏe kata?,ʃˈɔb mˈiliˌe kˈɔto,,2,bn-agent-v1;ipa=espeak
payment-receipt.can-we-pay-separately,আলাদা আলাদা দেওয়া যাবে কি?,,ālādā ālādā deoẏā yābe ki?,ˈaladˌa ˈaladˌa dˈeoˌa dʒˈabe ki,,2,bn-agent-v1;ipa=espeak
payment-receipt.is-tax-included,ভ্যাট ধরা আছে কি?,,bhyāṭa dharā āche ki?,bʰˈæʈ dʰˈɔɾa ˈatʃʰe ki,is VAT included? Both countries charge VAT or GST rather than a sales tax,2,bn-agent-v1;ipa=espeak
payment-receipt.my-card-was-declined,আমার কার্ড কাজ করেনি,,āmāra kārḍa kāja kareni,ˌamaɾ kˈaɾɖɔ kˈaɟ kˈɔɾenˌi,,2,bn-agent-v1;ipa=espeak
payment-receipt.the-bill-is-wrong,বিলটা মনে হয় ঠিক নেই,,bilaṭā mane haẏa ṭhika nei,bˈilɔʈˌa mˈɔne hˌɔj ʈʰˈik nˈei,the bill seems not to be right,2,bn-agent-v1;ipa=espeak
payment-receipt.i-already-paid,আমি টাকা দিয়ে দিয়েছি,,āmi ṭākā diẏe diẏechi,ˌami ʈˈaka dˈie dˈietʃʰˌi,I have already given the money,2,bn-agent-v1;ipa=espeak
shopping.i-am-just-looking,শুধু দেখছি,,śudhu dekhachi,ʃˈudʰu dekʰcʰˈi,just looking,2,bn-agent-v1;ipa=espeak
shopping.how-much-is-this,এটার দাম কত?,,eṭāra dāma kata?,ˌeʈaɾ dˈam kˈɔto,,2,bn-agent-v1;ipa=espeak
shopping.that-is-too-expensive,অনেক বেশি দাম,,aneka beśi dāma,ˈɔnek bˈeʃi dˈam,much too much price,2,bn-agent-v1;ipa=espeak
shopping.can-it-be-a-little-cheaper,একটু কম হবে না?,,ekaṭu kama habe nā?,ˈekɔʈˌu kˈɔm hˈɔbe nˈa,won't it be a little less?,2,bn-agent-v1;ipa=espeak
shopping.is-there-a-discount,ছাড় আছে কি?,,chāṛa āche ki?,tʃʰˈaɽ ˈatʃʰe ki,,2,bn-agent-v1;ipa=espeak
shopping.where-do-i-pay,টাকা কোথায় দিতে হবে?,,ṭākā kothāẏa dite habe?,ʈˈaka kˈotʰaj dˈite hˈɔbe,,2,bn-agent-v1;ipa=espeak
shopping.i-will-take-this,আমি এটা নেব,,āmi eṭā neba,ˌami ˌeʈa nˈeb,,2,bn-agent-v1;ipa=espeak
shopping.what-is-this,এটা কী?,,eṭā kī?,ˌeʈa kˈi,,2,bn-agent-v1;ipa=espeak
shopping.where-can-i-buy,{} কোথায় পাওয়া যাবে?,,{} kothāẏa pāoẏā yābe?,{} kˈotʰaj pˈaoˌa dʒˈabe,where will {} be available?,2,bn-agent-v1;ipa=espeak
shopping.do-you-have-this-in-stock,এটা স্টকে আছে কি?,,eṭā sṭake āche ki?,ˌeʈa ʃʈˈɔke ˈatʃʰe ki,,2,bn-agent-v1;ipa=espeak
shopping.two-of-these,এটা দুটো দিন,,eṭā duṭo dina,ˌeʈa dˈuʈo dˈin,give two of this,2,bn-agent-v1;ipa=espeak
shopping.what-is-it-made-of,এটা কী দিয়ে তৈরি?,,eṭā kī diẏe tairi?,ˌeʈa kˈi dˈie tˈojɾi,,2,bn-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-color,আর কোনো রঙ আছে কি?,,āra kono raṅa āche ki?,ˌaɾ kˈono ɾˈɔŋ ˈatʃʰe ki,,2,bn-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-size,আর কোনো মাপ আছে কি?,,āra kono māpa āche ki?,ˌaɾ kˈono mˈap ˈatʃʰe ki,,2,bn-agent-v1;ipa=espeak
color-size-returns.may-i-try-it-on,পরে দেখতে পারি কি?,,pare dekhate pāri ki?,pˈɔɾe dˈekʰɔtˌe pˈaɾi ki,may I wear it and see?,2,bn-agent-v1;ipa=espeak
color-size-returns.can-i-return-it,ফেরত দেওয়া যাবে কি?,,pherata deoẏā yābe ki?,fˈeɾɔtˌo dˈeoˌa dʒˈabe ki,,2,bn-agent-v1;ipa=espeak
color-size-returns.can-i-exchange-it,বদলে নেওয়া যাবে কি?,,badale neoẏā yābe ki?,bˈɔdɔlˌe nˈeoˌa dʒˈabe ki,,2,bn-agent-v1;ipa=espeak
color-size-returns.do-you-have-a-bag,একটা ব্যাগ আছে কি?,,ekaṭā byāga āche ki?,ˈækʈa bˈæɡ ˈatʃʰe ki,,2,bn-agent-v1;ipa=espeak
tax-refund.can-i-get-a-tax-refund,ভ্যাট ফেরত পাওয়া যাবে কি?,,bhyāṭa pherata pāoẏā yābe ki?,bʰˈæʈ fˈeɾɔtˌo pˈaoˌa dʒˈabe ki,,2,bn-agent-v1;ipa=espeak
tax-refund.is-tax-free-shopping-available,ট্যাক্স-ফ্রি কেনাকাটার ব্যবস্থা আছে কি?,,ṭyāksa-phri kenākāṭāra byabasthā āche ki?,ʈˈækʃɔfɾi kˈenakˌaʈaɾ bˈæbɔstʰˌa ˈatʃʰe ki,,2,bn-agent-v1;ipa=espeak
