concept_id,text,text_alt,ipa,literal,confidence,provenance
pronouns-verbs.i-me,"ja / mene, me",,"jˈaː / mˈene, mˈe",,2,hr-agent-v1;ipa=espeak
pronouns-verbs.we-us,mi / nas,,mˈi / nˈas,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.you,ti,,tˈi,"informal singular, to a friend or a child",2,hr-agent-v1;ipa=espeak
pronouns-verbs.you-polite,Vi,,vˈi,polite; written with a capital V when it addresses one person,2,hr-agent-v1;ipa=espeak
pronouns-verbs.he-him,"on / njega, ga",,"ˈon / ɲˈeɡa, ɡˈa",,2,hr-agent-v1;ipa=espeak
pronouns-verbs.she-her,"ona / nju, ju",,"ˈona / ɲˈu, jˈu",,2,hr-agent-v1;ipa=espeak
pronouns-verbs.they-them,"oni / njih, ih",,"ˈoni / ɲˈix, ˈix",,2,hr-agent-v1;ipa=espeak
pronouns-verbs.my-mine,moj / moja / moje,,mˈoj / mˈoja / mˈoje,masculine / feminine / neuter,2,hr-agent-v1;ipa=espeak
pronouns-verbs.your-yours,tvoj / vaš,,tvˈoj / vˈaʃ,informal / polite,2,hr-agent-v1;ipa=espeak
pronouns-verbs.be-called-call,zvati se,,zvˈati sˈe,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.have,imati,,imati,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.do-not-have,nemati,,nemati,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.go,ići,,ˈitɕi,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.come,doći,,dˈotɕi,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.would-like,htio bih / htjela bih,,xtˈio bˈix / xtjˈela bˈix,man speaking / woman speaking,2,hr-agent-v1;ipa=espeak
pronouns-verbs.want,htjeti,željeti,xtjˈeti,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.look-for,tražiti,,traʒiti,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.buy,kupiti,,kupiti,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.like,sviđati se,voljeti,svidʑati sˈe,'be pleasing to': sviđa mi se = I like it,2,hr-agent-v1;ipa=espeak
pronouns-verbs.need,trebati,,trebati,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.there-is-have,ima,,ˈima,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.there-is-not-do-not-have,nema,,nˈema,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.want-to-verb,želim + infinitiv,,ʒˈelim infinitiv,,2,hr-agent-v1;ipa=espeak
pronouns-verbs.want-thing,želim + stvar,,ʒˈelim stvˈar,the thing takes the accusative,2,hr-agent-v1;ipa=espeak
pronouns-verbs.need-thing,trebam + stvar,,trˈebam stvˈar,the thing takes the accusative,2,hr-agent-v1;ipa=espeak
pronouns-verbs.looking-for-thing,tražim + stvar,,trˈaʒim stvˈar,the thing takes the accusative,2,hr-agent-v1;ipa=espeak
question-words.what,što,šta,ʃtˈo,šta is the everyday spoken form,2,hr-agent-v1;ipa=espeak
question-words.where,gdje,,ɡdjˈe,,2,hr-agent-v1;ipa=espeak
question-words.who,tko,ko,tkˈo,ko is the everyday spoken form,2,hr-agent-v1;ipa=espeak
question-words.which-one,koji,,kˈoji,,2,hr-agent-v1;ipa=espeak
question-words.when,kada,kad,kˈada,,2,hr-agent-v1;ipa=espeak
question-words.how,kako,,kˈako,,2,hr-agent-v1;ipa=espeak
question-words.how-much-many,koliko,,koliko,,2,hr-agent-v1;ipa=espeak
question-words.how-many,koliko komada,,koliko komada,,2,hr-agent-v1;ipa=espeak
question-words.why,zašto,,zˈaʃto,,2,hr-agent-v1;ipa=espeak
question-words.this,ovo,,ˈovo,,2,hr-agent-v1;ipa=espeak
question-words.that,ono,to,ˈono,,2,hr-agent-v1;ipa=espeak
question-words.here,ovdje,,ˈovdje,,2,hr-agent-v1;ipa=espeak
question-words.there,tamo,,tˈamo,,2,hr-agent-v1;ipa=espeak
question-words.a-little,malo,,mˈalo,,2,hr-agent-v1;ipa=espeak
question-words.some,nekoliko,,nekoliko,,2,hr-agent-v1;ipa=espeak
question-words.very,vrlo,veoma,vrlo,,2,hr-agent-v1;ipa=espeak
question-words.too,previše,,previʃe,too much,2,hr-agent-v1;ipa=espeak
question-words.also,također,,takodʑer,,2,hr-agent-v1;ipa=espeak
question-words.all-both,sve / oba,,svˈe / ˈoba,,2,hr-agent-v1;ipa=espeak
question-words.how-much-what-price,Koliko to košta?,,koliko tˈo kˈoʃta,,2,hr-agent-v1;ipa=espeak
