concept_id,text,text_alt,ipa,literal,confidence,provenance
time-scheduling.what-time-is-it,Koliko je sati?,,koliko je sˈati,'how many hours is it',2,hr-agent-v1;ipa=espeak
time-scheduling.how-many-minutes,Koliko minuta?,,koliko minuta,,2,hr-agent-v1;ipa=espeak
time-scheduling.what-time-should-we-meet,U koliko sati se nalazimo?,,u koliko sˈati sˈe nalazimo,,2,hr-agent-v1;ipa=espeak
time-scheduling.can-we-change-the-time,Možemo li promijeniti vrijeme?,,moʒemo li promijeniti vrijeme,,2,hr-agent-v1;ipa=espeak
time-scheduling.when-is-convenient,Kada vam odgovara?,,kˈada vˈam odɡovara,,2,hr-agent-v1;ipa=espeak
time-scheduling.what-is-today-s-date,Koji je danas datum?,,kˈoji je dˈanaz dˈatum,,2,hr-agent-v1;ipa=espeak
time-scheduling.what-day-is-it-today,Koji je danas dan?,,kˈoji je dˈanaz dˈan,,2,hr-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-open,U koliko sati se otvara?,,u koliko sˈati sˈe otvara,,2,hr-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-close,U koliko sati se zatvara?,,u koliko sˈati sˈe zatvara,,2,hr-agent-v1;ipa=espeak
time-scheduling.how-long-does-it-take,Koliko to traje?,,koliko tˈo trˈaje,,2,hr-agent-v1;ipa=espeak
time-words.today,danas,,dˈanas,,2,hr-agent-v1;ipa=espeak
time-words.tomorrow,sutra,,sˈutra,,2,hr-agent-v1;ipa=espeak
time-words.yesterday,jučer,,jˈutʃer,,2,hr-agent-v1;ipa=espeak
time-words.this-week,ovaj tjedan,,ˈovaj tjˈedan,,2,hr-agent-v1;ipa=espeak
time-words.next-week,sljedeći tjedan,,sʎedetɕi tjˈedan,,2,hr-agent-v1;ipa=espeak
time-words.morning,jutro,,jˈutro,,2,hr-agent-v1;ipa=espeak
time-words.afternoon,poslijepodne,,poslijepodne,,2,hr-agent-v1;ipa=espeak
time-words.evening,večer,,vˈetʃer,,2,hr-agent-v1;ipa=espeak
time-words.spring,proljeće,,proʎetɕe,,2,hr-agent-v1;ipa=espeak
time-words.summer,ljeto,,ʎˈeto,,2,hr-agent-v1;ipa=espeak
time-words.fall,jesen,,jˈesen,,2,hr-agent-v1;ipa=espeak
time-words.winter,zima,,zˈima,,2,hr-agent-v1;ipa=espeak
time-words.night,noć,,nˈotɕ,,2,hr-agent-v1;ipa=espeak
days-of-week.monday,ponedjeljak,,ponedjeʎak,,2,hr-agent-v1;ipa=espeak
days-of-week.tuesday,utorak,,utorak,,2,hr-agent-v1;ipa=espeak
days-of-week.wednesday,srijeda,,srijeda,,2,hr-agent-v1;ipa=espeak
days-of-week.thursday,četvrtak,,tʃetvrtak,,2,hr-agent-v1;ipa=espeak
days-of-week.friday,petak,,pˈetak,,2,hr-agent-v1;ipa=espeak
days-of-week.saturday,subota,,subota,,2,hr-agent-v1;ipa=espeak
days-of-week.sunday,nedjelja,,nedjeʎa,,2,hr-agent-v1;ipa=espeak
months.january,siječanj,,sijetʃaɲ,,2,hr-agent-v1;ipa=espeak
months.february,veljača,,veʎatʃa,,2,hr-agent-v1;ipa=espeak
months.march,ožujak,,oʒujak,,2,hr-agent-v1;ipa=espeak
months.april,travanj,,trˈavaɲ,,2,hr-agent-v1;ipa=espeak
months.may,svibanj,,svˈibaɲ,,2,hr-agent-v1;ipa=espeak
months.june,lipanj,,lˈipaɲ,,2,hr-agent-v1;ipa=espeak
months.july,srpanj,,srpaɲ,,2,hr-agent-v1;ipa=espeak
months.august,kolovoz,,kolovoz,,2,hr-agent-v1;ipa=espeak
months.september,rujan,,rˈujan,,2,hr-agent-v1;ipa=espeak
months.october,listopad,,listopad,,2,hr-agent-v1;ipa=espeak
months.november,studeni,,studeni,,2,hr-agent-v1;ipa=espeak
months.december,prosinac,,prosinats,,2,hr-agent-v1;ipa=espeak
time-words.clock-offset,"Svahilski sat počinje u zoru i pomaknut je šest sati od onoga na vašem mobitelu: saa moja je 7:00, saa sita je podne, saa kumi je 16:00. Na broj koji čujete dodajte šest da dobijete vrijeme sa svog sata. Vrijeme možete reći i brojkom ili pitati saa ngapi za kizungu za zapadni sat.",,,,2,gloss-only;scoped-away;hr-agent-v1
