concept_id,text,text_alt,ipa,literal,confidence,provenance
hotel-words.passport,putovnica,,putovnitsa,,2,hr-agent-v1;ipa=espeak
hotel-words.room-key-card,kartica za sobu,,kartitsa zˈa sˈobu,,2,hr-agent-v1;ipa=espeak
hotel-words.check-in,prijava,check-in,prijava,the English word is what most Croatian hotel signage uses,2,hr-agent-v1;ipa=espeak
hotel-words.check-out,odjava,check-out,odjava,the English word is what most Croatian hotel signage uses,2,hr-agent-v1;ipa=espeak
hotel-words.luggage-storage,garderoba za prtljagu,,ɡarderoba zˈa prtʎaɡu,,2,hr-agent-v1;ipa=espeak
hotel-basics.are-any-rooms-available,Imate li slobodnih soba?,,imate li slobodnix sˈoba,,2,hr-agent-v1;ipa=espeak
hotel-basics.there-are-two-of-us,Nas smo dvoje,,nˈas smo dvˈoje,,2,hr-agent-v1;ipa=espeak
hotel-basics.i-have-a-reservation,Imam rezervaciju,,imam rezervatsiju,,2,hr-agent-v1;ipa=espeak
hotel-basics.can-i-charge-my-phone,Mogu li napuniti mobitel?,,mˈoɡu li napuniti mobitel,,2,hr-agent-v1;ipa=espeak
hotel-basics.i-would-like-a-non-smoking-room,Želio bih sobu za nepušače,Željela bih sobu za nepušače,ʒˈelio bˈix sˈobu zˈa nepuʃatʃe,man speaking / woman speaking,2,hr-agent-v1;ipa=espeak
hotel-basics.i-would-like-a-quiet-room,Želio bih tihu sobu,Željela bih tihu sobu,ʒˈelio bˈix tˈixu sˈobu,man speaking / woman speaking,2,hr-agent-v1;ipa=espeak
hotel-basics.is-there-a-washing-machine,Ima li perilica za rublje?,,ima li perilitsa zˈa rˈubʎe,,2,hr-agent-v1;ipa=espeak
hotel-basics.is-wi-fi-free,Je li Wi-Fi besplatan?,,je li vˈajfaj besplatan,,2,hr-agent-v1;ipa=espeak+loan
hotel-basics.how-much-per-night,Koliko košta noćenje?,,koliko kˈoʃta notɕeɲe,,2,hr-agent-v1;ipa=espeak
hotel-basics.is-breakfast-included,Je li doručak uključen?,,je li dorutʃak ukʎutʃen,,2,hr-agent-v1;ipa=espeak
hotel-basics.may-i-see-the-room,Mogu li vidjeti sobu?,,mˈoɡu li vidjeti sˈobu,,2,hr-agent-v1;ipa=espeak
hotel-basics.for-nights,Na {} noći,,nˈa {} nˈotɕi,"noći is both the paucal and the genitive plural of noć, so the frame is right from two nights up",2,hr-agent-v1;ipa=espeak
hotel-basics.two-beds,"Dva odvojena ležaja, molim",,"dvˈa odvojena leʒaja, mˈolim",'two separate beds' -- said so it is not read as one double,2,hr-agent-v1;ipa=espeak
hotel-basics.is-there-air-conditioning,Ima li klima uređaj?,,ima li klˈima uredʑaj,,2,hr-agent-v1;ipa=espeak
hotel-requests.can-i-check-out-later,Mogu li se odjaviti kasnije?,,mˈoɡu li sˈe odjaviti kasnije,,2,hr-agent-v1;ipa=espeak
hotel-requests.what-time-does-breakfast-start,U koliko sati počinje doručak?,,u koliko sˈati potʃiɲe dorutʃak,,2,hr-agent-v1;ipa=espeak
hotel-requests.can-i-store-my-luggage,Mogu li ostaviti prtljagu?,,mˈoɡu li ostaviti prtʎaɡu,,2,hr-agent-v1;ipa=espeak
hotel-requests.no-housekeeping,Molim ne spremati sobu,,mˈolim nˈe spremati sˈobu,,2,hr-agent-v1;ipa=espeak
hotel-requests.another-towel-please,"Još jedan ručnik, molim",,"jˈoʃ jˈedan rˈutʃnik, mˈolim",,2,hr-agent-v1;ipa=espeak
hotel-requests.what-time-is-check-out,U koliko sati je odjava?,,u koliko sˈati je odjava,,2,hr-agent-v1;ipa=espeak
hotel-requests.can-i-check-in-early,Mogu li se prijaviti ranije?,,mˈoɡu li sˈe prijaviti ranije,,2,hr-agent-v1;ipa=espeak
hotel-requests.another-night,Mogu li ostati još jednu noć?,,mˈoɡu li ostati jˈoʃ jˈednu nˈotɕ,,2,hr-agent-v1;ipa=espeak
hotel-requests.is-there-a-safe,Ima li sef?,,ima li sˈef,,2,hr-agent-v1;ipa=espeak
hotel-requests.another-blanket,"Još jednu deku, molim",,"jˈoʃ jˈednu dˈeku, mˈolim",,2,hr-agent-v1;ipa=espeak
hotel-requests.wake-up-call,"Molim vas, probudite me u {}",,"mˈolim vˈas, probudite mˈe ˈu {}","u takes a clock time, which needs no case change",2,hr-agent-v1;ipa=espeak
room-problems.there-is-a-problem-with-the-room,Imam problem sa sobom,,imam prˈoblem sˈa sˈobom,,2,hr-agent-v1;ipa=espeak
room-problems.the-air-conditioning-is-broken,Klima uređaj je pokvaren,,klˈima uredʑaj je pokvaren,,2,hr-agent-v1;ipa=espeak
room-problems.there-is-no-hot-water,Nema tople vode,,nema tˈople vˈode,,2,hr-agent-v1;ipa=espeak
room-problems.can-i-change-rooms,Mogu li dobiti drugu sobu?,,mˈoɡu li dobiti drˈuɡu sˈobu,,2,hr-agent-v1;ipa=espeak
room-problems.the-room-is-too-noisy,U sobi je previše bučno,,u sˈobi je previʃe bˈutʃno,,2,hr-agent-v1;ipa=espeak
room-problems.the-key-does-not-work,Ključ ne radi,Kartica ne otvara vrata,kʎˈutʃ nˈe rˈadi,covers a key card that will not open the door,2,hr-agent-v1;ipa=espeak
room-problems.the-toilet-will-not-flush,Vodokotlić ne radi,,vodokotlitɕ nˈe rˈadi,,2,hr-agent-v1;ipa=espeak
room-problems.the-light-does-not-work,Svjetlo ne radi,,svjˈetlo nˈe rˈadi,,2,hr-agent-v1;ipa=espeak
room-problems.please-send-someone,"Molim vas, pošaljite nekoga da to popravi",,"mˈolim vˈas, poʃaʎite nekoɡa dˈa tˈo popravi",,2,hr-agent-v1;ipa=espeak
room-problems.the-heating-does-not-work,Grijanje ne radi,,ɡrijaɲe nˈe rˈadi,,2,hr-agent-v1;ipa=espeak
laundry.please-wash-these-clothes,"Molim vas, operite ovu odjeću",,"mˈolim vˈas, operite ˈovu odjetɕu",,2,hr-agent-v1;ipa=espeak
laundry.where-is-a-laundromat,Gdje je samoposlužna praonica?,,ɡdjˈe je samoposluʒna praonitsa,,2,hr-agent-v1;ipa=espeak
laundry.when-will-it-be-ready,Kada će biti gotovo?,,kˈada tɕˈe bˈiti ɡotovo,,2,hr-agent-v1;ipa=espeak
laundry.how-much-per-kilo,Koliko košta po kilogramu?,,koliko kˈoʃta pˈo kiloɡramu,,2,hr-agent-v1;ipa=espeak
laundry.can-it-be-ready-today,Može li biti gotovo danas?,,mˈoʒe li bˈiti ɡotovo dˈanas,,2,hr-agent-v1;ipa=espeak
