concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
introductions.my-name-is,ମୋ ନାମ {},,mō nāma {},mˈo nˈamɔ {},my name [is] {},2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.nice-to-meet-you,ଆପଣଙ୍କୁ ଭେଟି ଭଲ ଲାଗିଲା,,āpaṇaṅku bhēṭi bhala lāgilā,ˌapɔnˈɔŋku bʰˈeʈi bʰˈɔlɔ lˈaɡilˌa,"having met you, it felt good",2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.what-is-your-name,ଆପଣଙ୍କ ନାମ କଣ?,,āpaṇaṅka nāma kaṇa?,ˌapɔnˈɔŋkɔ nˈamɔ kˈɔɳɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.we-are-traveling-together,ଆମେ ଏକାଠି ଯାତ୍ରା କରୁଛୁ,,āmē ēkāṭhi yātrā karuchu,ˈame ˈekaʈʰˌi ɟˈatɾa kˈɔɾutʃʰˌu,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.this-is-my-friend,ଏ ମୋର ସାଙ୍ଗ,ବନ୍ଧୁ,ē mōra sāṅga,e mˈoɾɔ sˈaŋɡɔ,ସାଙ୍ଗ is the everyday word and carries no gender; ବନ୍ଧୁ is the formal one,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.i-am-from,ମୁଁ {} ରୁ ଆସିଛି,,mum̐ {} ru āsichi,mˈũ {} ɾˈu ˈasitʃʰˌi,I have come from {} — the ablative -ରୁ is written joined to a real word and stands apart only because the slot is a pen-filled blank,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.where-are-you-from,ଆପଣ କେଉଁଠାରୁ ଆସିଛନ୍ତି?,,āpaṇa kēum̐ṭhāru āsichanti?,ˈapɔɳˌɔ keˈũʈʰaɾˌu ˌasitʃʰˈɔnti,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.how-are-you,ଆପଣ କେମିତି ଅଛନ୍ତି?,,āpaṇa kēmiti achanti?,ˈapɔɳˌɔ kˈemitˌi ɔtʃʰˈɔnti,"the ordinary greeting-question, not a health enquiry",2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.i-am-a-tourist,ମୁଁ ଜଣେ ପର୍ଯ୍ୟଟକ,,mum̐ jaṇē paryẏaṭaka,mˈũ ɟˈɔɳe pɔɾɟjˈɔʈkɔ,I [am] a tourist,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.this-is-my-husband-wife,ଏ ମୋର ସ୍ୱାମୀ / ସ୍ତ୍ରୀ,,ē mōra swāmī / strī,e mˈoɾɔ swˈami / stɾˈi,my husband / my wife,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.this-is-my-daughter-son,ଏ ମୋର ଝିଅ / ପୁଅ,,ē mōra jhia / pua,e mˈoɾɔ ɟʰˈiɔ / pˈuɔ,my daughter / my son,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
introductions.i-am-traveling-alone,ମୁଁ ଏକା ଯାତ୍ରା କରୁଛି,,mum̐ ēkā yātrā karuchi,mˈũ ˈeka ɟˈatɾa kˈɔɾutʃʰˌi,ଏକା is adverbial here and carries no gender,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
