concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
time-scheduling.what-time-is-it,कति बज्यो?,,kati bajyō?,kˈʌtɪ bˈʌɟjoː,,2,ne-agent-v1;ipa=espeak
time-scheduling.how-many-minutes,कति मिनेट?,,kati minēṭa?,kˈʌtɪ mɪnˈeːʈ,,2,ne-agent-v1;ipa=espeak
time-scheduling.what-time-should-we-meet,कति बजे भेटौं?,,kati bajē bhēṭauṁ?,kˈʌtɪ bˈʌɟeː bʰeːʈˈɔːn,,2,ne-agent-v1;ipa=espeak
time-scheduling.can-we-change-the-time,के समय बदल्न सकिन्छ?,,kē samaya badalna sakincha?,kˈeː sˈʌməjˌə bədˈʌlnə səkˈɪncʰə,,2,ne-agent-v1;ipa=espeak
time-scheduling.when-is-convenient,कहिले सजिलो हुन्छ?,,kahilē sajilō huncha?,kˈʌhɪlˌeː sˈʌɟɪlˌoː hˈuncʰə,,2,ne-agent-v1;ipa=espeak
time-scheduling.what-is-today-s-date,आज कति गते हो?,,āja kati gatē hō?,aːɟˈəː kˈʌtɪ ɡˈʌteː hoː,,2,ne-agent-v1;ipa=espeak
time-scheduling.what-day-is-it-today,आज के बार हो?,,āja kē bāra hō?,aːɟˈəː kˈeː bˈaːɾə hoː,,2,ne-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-open,यो कति बजे खुल्छ?,,yō kati bajē khulcha?,jˈoː kˈʌtɪ bˈʌɟeː kʰˈulcʰə,,2,ne-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-close,यो कति बजे बन्द हुन्छ?,,yō kati bajē banda huncha?,jˈoː kˈʌtɪ bˈʌɟeː bˈʌndə hˈuncʰə,,2,ne-agent-v1;ipa=espeak
time-scheduling.how-long-does-it-take,कति समय लाग्छ?,,kati samaya lāgcha?,kˈʌtɪ sˈʌməjˌə lˈaːɡcʰə,,2,ne-agent-v1;ipa=espeak
time-words.today,आज,,āja,aːɟˈəː,,2,ne-agent-v1;ipa=espeak
