concept_id,text,text_alt,ipa,literal,confidence,provenance
emergency-medical.help,Hjälp!,,jˈɛlp,,2,sv-agent-v1;ipa=espeak
emergency-medical.please-call-an-ambulance,Ring en ambulans.,,rˈɪŋ ɛn ˌambʉlˈans,,2,sv-agent-v1;ipa=espeak
emergency-medical.i-need-a-doctor,Jag behöver en läkare.,,jɑːɡ bəhˈøːvər ɛn lˈɛːkarə,,2,sv-agent-v1;ipa=espeak
emergency-medical.i-am-sick,Jag är sjuk.,,jɑːɡ ɛːr sxˈʉk,,2,sv-agent-v1;ipa=espeak
emergency-medical.i-am-injured,Jag är skadad.,,jɑːɡ ɛːr skˈɑːdad,,2,sv-agent-v1;ipa=espeak
emergency-medical.it-hurts-here,Det gör ont här.,,deːt jˈøːr ˈʊnt hˈɛːr,,2,sv-agent-v1;ipa=espeak
emergency-medical.where-is-a-pharmacy,Var ligger ett apotek?,,vɑːr lˈɪɡər ˈɛt ˈɑːpuːtək,,2,sv-agent-v1;ipa=espeak
emergency-medical.please-take-me-to-a-hospital,"Kör mig till sjukhuset, tack.",,"ɕˈøːr mˈɛj tɪl sxˈʉkhʉsət, tˈak",,2,sv-agent-v1;ipa=espeak
emergency-medical.i-feel-unwell,Jag mår inte bra.,,jɑːɡ mˈoːr ˈɪntɛ brˈɑː,,2,sv-agent-v1;ipa=espeak
emergency-medical.this-is-an-emergency,Det här är ett nödläge.,,deːt hˈɛːr ɛːr ˈɛt nˈœdlɛːɡə,,2,sv-agent-v1;ipa=espeak
emergency-medical.i-am-having-a-severe-allergic-reaction,Jag har en anafylaktisk chock.,,jɑːɡ hɑːr ɛn ˈɑːnafˌyːlaktˌɪsk ʃˈɔk,anafylaktisk chock (anaphylactic shock) is the term Swedish dispatchers are trained to triage on,2,sv-agent-v1;ipa=espeak
emergency-medical.i-cannot-breathe,Jag kan inte andas.,,jɑːɡ kan ˈɪntɛ ˈandas,,2,sv-agent-v1;ipa=espeak
emergency-medical.i-am-bleeding-badly,Jag blöder kraftigt.,,jɑːɡ blˈøːdər krˈaftɪkt,,2,sv-agent-v1;ipa=espeak
emergency-medical.i-have-chest-pain,Jag har ont i bröstet.,,jɑːɡ hɑːr ˈʊnt iː brˈœstət,,2,sv-agent-v1;ipa=espeak
emergency-medical.this-person-is-unconscious,Den här personen är medvetslös.,,dɛn hˈɛːr pˈɛʂuːnən ɛːr meːdvˈeːtsløːs,,2,sv-agent-v1;ipa=espeak
emergency-medical.where-is-the-nearest-hospital,Var ligger närmaste sjukhus?,,vɑːr lˈɪɡər nˈɛrmastə sxˈʉkhʉs,,2,sv-agent-v1;ipa=espeak
emergency-medical.what-is-the-emergency-number,Vad är larmnumret?,,vɑːd ɛːr lˈarmnɵmrət,,2,sv-agent-v1;ipa=espeak
emergency-medical.is-there-a-doctor-who-speaks-english,Finns det en läkare som talar {source}?,,fˈɪns deːt ɛn lˈɛːkarə sɔm tˈɑːlar {source},,2,sv-agent-v1;ipa=espeak
emergency-medical.i-think-a-bone-is-broken,Jag tror att jag har brutit ett ben.,,jɑːɡ trˈuːr at jɑːɡ hɑːr brˈʉtiːt ˈɛt bˈeːn,,2,sv-agent-v1;ipa=espeak
emergency-medical.please-call-my-emergency-contact,Ring min anhörig.,,rˈɪŋ mɪn ˈanhøːrˌɪɡ,,2,sv-agent-v1;ipa=espeak
emergency-medical.i-have-travel-insurance,Jag har reseförsäkring.,,jɑːɡ hɑːr rˌeːsəfˈœʂəkrˌɪŋ,,2,sv-agent-v1;ipa=espeak
medical-conditions.i-am-diabetic,Jag är diabetiker.,,jɑːɡ ɛːr dˈiːabətˌiːkər,,2,sv-agent-v1;ipa=espeak
medical-conditions.i-need-insulin,Jag behöver insulin.,,jɑːɡ bəhˈøːvər ˌɪnsʉlˈiːn,,2,sv-agent-v1;ipa=espeak
medical-conditions.i-have-asthma,Jag har astma.,,jɑːɡ hɑːr ˈastma,,2,sv-agent-v1;ipa=espeak
medical-conditions.i-have-a-heart-condition,Jag har en hjärtsjukdom.,,jɑːɡ hɑːr ɛn jˈɛtsxʉkdˌɔm,,2,sv-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-penicillin,Jag är allergisk mot penicillin.,,jɑːɡ ɛːr ˈalərjˌɪsk muːt pˌeːniːsɪlˈiːn,,2,sv-agent-v1;ipa=espeak
medical-conditions.i-have-epilepsy,Jag har epilepsi.,,jɑːɡ hɑːr ˈeːpiːlˌɛpsiː,,2,sv-agent-v1;ipa=espeak
medical-conditions.my-blood-sugar-is-low,Mitt blodsocker är lågt.,,mɪt blˈuːdsɔkːər ɛːr lˈoːɡt,,2,sv-agent-v1;ipa=espeak
medical-conditions.i-need-my-inhaler,Jag behöver min inhalator.,,jɑːɡ bəhˈøːvər mɪn ˈɪnhalˌatɔr,,2,sv-agent-v1;ipa=espeak
medical-conditions.i-am-pregnant,Jag är gravid.,,jɑːɡ ɛːr ɡrˈɑːviːd,,2,sv-agent-v1;ipa=espeak
medical-conditions.i-carry-an-adrenaline-injector,Jag har en adrenalinpenna med mig.,,jɑːɡ hɑːr ɛn ˈadrənˌalɪnpˌɛna meːd mˈɛj,"'adrenalinpenna' is the ordinary Swedish word for the auto-injector, not the brand EpiPen",2,sv-agent-v1;ipa=espeak
medical-conditions.i-take-medicine-for,Jag tar medicin mot {}.,,jɑːɡ tˈɑːr mˌeːdiːsˈiːn muːt {},,2,sv-agent-v1;ipa=espeak
