concept_id,text,text_alt,ipa,literal,confidence,provenance
numbers-money.l-ng,noll,,nˈɔl,,2,sv-agent-v1;ipa=espeak
numbers-money.y,ett,,ˈɛt,,2,sv-agent-v1;ipa=espeak
numbers-money.r,två,,tvˈoː,,2,sv-agent-v1;ipa=espeak
numbers-money.s-n,tre,,trˈeː,,2,sv-agent-v1;ipa=espeak
numbers-money.s,fyra,,fˈyːra,,2,sv-agent-v1;ipa=espeak
numbers-money.w,fem,,fˈɛm,,2,sv-agent-v1;ipa=espeak
numbers-money.li,sex,,sˈɛks,,2,sv-agent-v1;ipa=espeak
numbers-money.q,sju,,sxˈʉ,,2,sv-agent-v1;ipa=espeak
numbers-money.b,åtta,,ˈɔtːa,,2,sv-agent-v1;ipa=espeak
numbers-money.ji,nio,,nˈiːuː,,2,sv-agent-v1;ipa=espeak
numbers-money.sh,tio,,tˈiːuː,,2,sv-agent-v1;ipa=espeak
numbers-money.y-b-i,hundra,,hˈɵndra,,2,sv-agent-v1;ipa=espeak
numbers-money.y-qi-n,tusen,,tˈʉsən,,2,sv-agent-v1;ipa=espeak
numbers-money.y-w-n,tiotusen,,tˈiːuːtˌʉsən,,2,sv-agent-v1;ipa=espeak
numbers-money.b-n,en halv,,ɛn hˈalv,,2,sv-agent-v1;ipa=espeak
atm-cash.where-is-an-atm,Var finns en bankomat?,,vɑːr fˈɪns ɛn bˈaŋkuːmˌɑːt,,2,sv-agent-v1;ipa=espeak
atm-cash.does-this-atm-take-foreign-cards,Tar den här bankomaten utländska kort?,,tˈɑːr dɛn hˈɛːr bˈaŋkuːmˌɑːtən ˈʉtləndskˌa kˈɔt,,2,sv-agent-v1;ipa=espeak
atm-cash.the-atm-kept-my-card,Bankomaten behöll mitt kort.,,bˈaŋkuːmˌɑːtən bəhˈœl mɪt kˈɔt,,2,sv-agent-v1;ipa=espeak
atm-cash.is-there-a-fee,Är det en avgift?,,ɛːr deːt ɛn ˈɑːvjɪft,,2,sv-agent-v1;ipa=espeak
atm-cash.the-card-was-declined,Kortet blev nekat.,,kˈɔtət blˈeːv nˈeːkat,,2,sv-agent-v1;ipa=espeak
atm-cash.what-is-the-exchange-rate,Vad är växelkursen?,,vɑːd ɛːr vˈɛksəlkˌɵʂən,,2,sv-agent-v1;ipa=espeak
atm-cash.no-money-came-out,Inga pengar kom ut.,,ˈɪŋa pˈɛŋar kˈɔm ˈʉt,,2,sv-agent-v1;ipa=espeak
atm-cash.where-can-i-change-money,Var kan jag växla pengar?,,vɑːr kan jɑːɡ vˈɛksla pˈɛŋar,,2,sv-agent-v1;ipa=espeak
atm-cash.the-machine-is-out-of-service,Maskinen är ur funktion.,,masxˈiːnən ɛːr ˈʉr fɵŋksxˈuːn,,2,sv-agent-v1;ipa=espeak
atm-cash.please-give-me-smaller-notes,"Kan jag få mindre sedlar, tack?",,"kan jɑːɡ fˈoː mˈɪndrə sˈɛdlar, tˈak",,2,sv-agent-v1;ipa=espeak
atm-cash.do-you-have-change,Har du växel?,,hɑːr dʉ vˈɛksəl,,2,sv-agent-v1;ipa=espeak
atm-cash.may-i-pay-in,Får jag betala i {}?,,fˈoːr jɑːɡ bətˈɑːla iː {},,2,sv-agent-v1;ipa=espeak
atm-cash.please-charge-in-local-currency,"Ta betalt i lokal valuta, tack.",,"tˈɑː bˈɛtɑːlt iː lʊkˈɑːl vˈɑːlʉtˌa, tˈak",,2,sv-agent-v1;ipa=espeak
atm-cash.where-can-i-get-coins,Var kan jag få mynt?,,vɑːr kan jɑːɡ fˈoː mˈynt,,2,sv-agent-v1;ipa=espeak
atm-cash.is-there-a-minimum-for-cards,Finns det ett minimibelopp för kort?,,fˈɪns deːt ˈɛt mˈiːniːmˌiːbəlˌɔp føːr kˈɔt,,2,sv-agent-v1;ipa=espeak
atm-cash.atm,bankomat,,bˈaŋkuːmˌɑːt,,2,sv-agent-v1;ipa=espeak
atm-cash.banknote,sedel,,sˈeːdəl,,2,sv-agent-v1;ipa=espeak
atm-cash.coin,mynt,,mˈynt,,2,sv-agent-v1;ipa=espeak
atm-cash.cash-only,endast kontanter,,ˈɛndast kˈɔntantər,,2,sv-agent-v1;ipa=espeak
atm-cash.fee,avgift,,ˈɑːvjɪft,,2,sv-agent-v1;ipa=espeak
atm-cash.change,växel,,vˈɛksəl,,2,sv-agent-v1;ipa=espeak
atm-cash.exchange-rate,växelkurs,,vˈɛksəlkˌɵʂ,,2,sv-agent-v1;ipa=espeak
atm-cash.bank,bank,,bˈaŋk,,2,sv-agent-v1;ipa=espeak
atm-cash.money-exchange,växelkontor,,vˌɛksəlkɔntˈuːr,,2,sv-agent-v1;ipa=espeak
atm-cash.pin,PIN-kod,,pˈiːnkoːd,,2,sv-agent-v1;ipa=espeak
numbers-money.krona,krona,,krˈuːna,,2,sv-agent-v1;ipa=espeak
numbers-money.krona-symbol,krona (tecken),,krˈuːna tˈɛkːən,,2,sv-agent-v1;ipa=espeak
numbers-money.zloty,zloty,,slˈuːtyː,,2,sv-agent-v1;ipa=espeak
numbers-money.zloty-symbol,zloty (tecken),,slˈuːtyː tˈɛkːən,,2,sv-agent-v1;ipa=espeak
numbers-money.hryvnia,hryvnja,,hrˈyvnja,,2,sv-agent-v1;ipa=espeak
numbers-money.hryvnia-symbol,hryvnja (tecken),,hrˈyvnja tˈɛkːən,,2,sv-agent-v1;ipa=espeak
numbers-money.leu,leu,,lˈeːʉ,,2,sv-agent-v1;ipa=espeak
numbers-money.leu-symbol,leu (tecken),,lˈeːʉ tˈɛkːən,,2,sv-agent-v1;ipa=espeak
numbers-money.koruna,tjeckisk krona,,ɕˈɛkːɪsk krˈuːna,,2,sv-agent-v1;ipa=espeak
