concept_id,text,text_alt,ipa,literal,confidence,provenance
pronouns-verbs.i-me,jag / mig,,jɑːɡ / mˈɛj,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.we-us,vi / oss,,viː / ˈɔs,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.you,du / dig,,dʉ / dˈɛj,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.you-polite,ni / er,,niː / ˈeːr,"formal/plural 'you'; modern Swedish mostly addresses strangers as du, but ni is the real polite form and still used in service and official contexts",2,sv-agent-v1;ipa=espeak
pronouns-verbs.he-him,han / honom,,han / hˈɔnɔm,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.she-her,hon / henne,,hʊn / hˈɛnə,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.they-them,de / dem,,deː / dˈɛm,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.my-mine,min / mitt / mina,,mˈɪn / mˈɪt / mˈiːna,common gender / neuter / plural agreement,2,sv-agent-v1;ipa=espeak
pronouns-verbs.your-yours,din / ditt / dina,,dˈɪn / dˈɪt / dˈiːna,informal du-form; common gender / neuter / plural agreement,2,sv-agent-v1;ipa=espeak
pronouns-verbs.be-called-call,heta / kalla,,hˈeːta / kˈala,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.have,ha,,hˈɑː,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.do-not-have,inte ha,,ˈɪntɛ hˈɑː,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.go,gå,,ɡˈoː,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.come,komma,,kˈɔma,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.would-like,skulle vilja,,skˌɵlə vˈɪlja,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.want,vilja,,vˈɪlja,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.look-for,leta efter,,lˈeːta ˈɛftər,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.buy,köpa,,ɕˈøːpa,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.like,tycka om,,tˈykːa ɔm,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.need,behöva,,bəhˈøːva,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.there-is-have,det finns,,deːt fˈɪns,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.there-is-not-do-not-have,det finns inte,,deːt fˈɪns ˈɪntɛ,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.want-to-verb,jag vill [verb],,jɑːɡ vɪl vˈɛrb,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.want-thing,jag vill ha [sak],,jɑːɡ vɪl hˈɑː sˈɑːk,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.need-thing,jag behöver [sak],,jɑːɡ bəhˈøːvər sˈɑːk,,2,sv-agent-v1;ipa=espeak
pronouns-verbs.looking-for-thing,jag letar efter [sak],,jɑːɡ lˈeːtar ˈɛftər sˈɑːk,,2,sv-agent-v1;ipa=espeak
question-words.what,vad,,vɑːd,,2,sv-agent-v1;ipa=espeak
question-words.where,var,,vɑːr,,2,sv-agent-v1;ipa=espeak
question-words.who,vem,,vˈɛm,,2,sv-agent-v1;ipa=espeak
question-words.which-one,vilken / vilket,,vˈɪlkən / vˈɪlkət,common gender / neuter,2,sv-agent-v1;ipa=espeak
question-words.when,när,,nˈɛːr,,2,sv-agent-v1;ipa=espeak
question-words.how,hur,,hˈʉr,,2,sv-agent-v1;ipa=espeak
question-words.how-much-many,hur mycket / hur många,,hˈʉr mˈykət / hˈʉr mˈɔŋa,,2,sv-agent-v1;ipa=espeak
question-words.how-many,hur många,,hˈʉr mˈɔŋa,,2,sv-agent-v1;ipa=espeak
question-words.why,varför,,vˈarføːr,,2,sv-agent-v1;ipa=espeak
question-words.this,den här / det här,,dɛn hˈɛːr / deːt hˈɛːr,common gender / neuter,2,sv-agent-v1;ipa=espeak
question-words.that,den där / det där,,dɛn dˈɛːr / deːt dˈɛːr,common gender / neuter,2,sv-agent-v1;ipa=espeak
question-words.here,här,,hˈɛːr,,2,sv-agent-v1;ipa=espeak
question-words.there,där,,dˈɛːr,,2,sv-agent-v1;ipa=espeak
question-words.a-little,lite,,lˈiːtə,,2,sv-agent-v1;ipa=espeak
question-words.some,några / lite,,nˌoːɡra / lˈiːtə,countable / uncountable,2,sv-agent-v1;ipa=espeak
question-words.very,mycket,,mˈykət,,2,sv-agent-v1;ipa=espeak
question-words.too,för,,føːr,,2,sv-agent-v1;ipa=espeak
question-words.also,också,,ˈɔksoː,,2,sv-agent-v1;ipa=espeak
question-words.all-both,alla / båda,,ˈala / bˈoːda,,2,sv-agent-v1;ipa=espeak
question-words.how-much-what-price,Vad kostar det?,,vɑːd kˈɔstar deːt,,2,sv-agent-v1;ipa=espeak
