concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
emergency-medical.help,वाचवा!,,vācavā!,vˈaːcvˌaː,,2,mr-agent-v1;ipa=espeak
emergency-medical.please-call-an-ambulance,अँब्युलन्स बोलवा,,am̐byulansa bōlavā,ˌʌnbjʊlˈʌns bˈoːlvˌaː,,2,mr-agent-v1;ipa=espeak
emergency-medical.i-need-a-doctor,मला डॉक्टर हवा आहे,,malā ḍôkṭara havā āhē,mˈʌlaː ɖˈɔkʈəɾ hˈʌvaː ˈaːheː,,2,mr-agent-v1;ipa=espeak
emergency-medical.i-am-sick,मी आजारी आहे,,mī ājārī āhē,mˈi aːzˈaːɾi ˈaːheː,,2,mr-agent-v1;ipa=espeak
emergency-medical.i-am-injured,मला दुखापत झाली आहे,,malā dukhāpata jhālī āhē,mˈʌlaː dʊkʰˈaːpət ɟʰˈaːli ˈaːheː,,2,mr-agent-v1;ipa=espeak
emergency-medical.it-hurts-here,इथे दुखते आहे,,ithē dukhatē āhē,ˈɪtʰeː dˈʊkʰtˌeː ˈaːheː,,2,mr-agent-v1;ipa=espeak
emergency-medical.where-is-a-pharmacy,मेडिकल कुठे आहे?,औषधाचे दुकान कुठे आहे?,mēḍikala kuṭhē āhē?,mˈeːɖɪkˌəl kˈʊʈʰeː ˈaːheː,,2,mr-agent-v1;ipa=espeak
emergency-medical.please-take-me-to-a-hospital,मला रुग्णालयात घेऊन चला,,malā rugṇālayāta ghēūna calā,mˈʌlaː ɾˌʊɡɳaːljˈaːt ɡʰˈeːun cˈʌlaː,,2,mr-agent-v1;ipa=espeak
emergency-medical.i-feel-unwell,मला बरं वाटत नाही,,malā baraṁ vāṭata nāhī,mˈʌlaː bˈʌɾən vˈaːʈət nˈaːhi,,2,mr-agent-v1;ipa=espeak
emergency-medical.this-is-an-emergency,ही इमर्जन्सी आहे,ही आणीबाणी आहे,hī imarjansī āhē,hˈi ˌɪmərzˈʌnsi ˈaːheː,,2,mr-agent-v1;ipa=espeak
emergency-medical.i-am-having-a-severe-allergic-reaction,मला तीव्र ऍलर्जी झाली आहे (ऍनाफिलॅक्सिस),,malā tīvra êlarjī jhālī āhē (ênāphilêksisa),mˈʌlaː tˈiːvɾə ɛlˈʌɾɟiˌi ɟʰˈaːli ˈaːheː ˌɛnaːpʰɪlˈɛksɪs,anaphylaxis,2,mr-agent-v1;ipa=espeak
emergency-medical.i-cannot-breathe,मला श्वास घेता येत नाही,,malā śvāsa ghētā yēta nāhī,mˈʌlaː ʃvˈaːs ɡʰˈeːtaː jˈeːt nˈaːhi,"impersonal, no gender",2,mr-agent-v1;ipa=espeak
emergency-medical.i-am-bleeding-badly,खूप रक्तस्त्राव होत आहे,,khūpa raktastrāva hōta āhē,kʰˈuːp ɾˌəktəstɾˈaːv hˈoːt ˈaːheː,impersonal,2,mr-agent-v1;ipa=espeak
emergency-medical.i-have-chest-pain,छातीत दुखत आहे,,chātīta dukhata āhē,cʰaːtˈiːt dˈʊkʰət ˈaːheː,,2,mr-agent-v1;ipa=espeak
emergency-medical.this-person-is-unconscious,ही व्यक्ती बेशुद्ध आहे,,hī vyaktī bēśuddha āhē,hˈi vjˈʌkti beːʃˈʊdʰː ˈaːheː,said about someone else,2,mr-agent-v1;ipa=espeak
emergency-medical.where-is-the-nearest-hospital,सगळ्यात जवळचे रुग्णालय कुठे आहे?,,sagaḷyāta javaḷacē rugṇālaya kuṭhē āhē?,sˌəɡɭjˈaːt zˈʌvəɭceː ɾʊɡɳˈaːlˌɛj kˈʊʈʰeː ˈaːheː,,2,mr-agent-v1;ipa=espeak
emergency-medical.what-is-the-emergency-number,आणीबाणीचा नंबर काय आहे?,,āṇībāṇīcā naṁbara kāya āhē?,ˌaːɳibaːɳˈiːcaː nˈʌmbəɾ kˈaːj ˈaːheː,,2,mr-agent-v1;ipa=espeak
emergency-medical.is-there-a-doctor-who-speaks-english,इथे {source} बोलणारा डॉक्टर आहे का?,,ithē {source} bōlaṇārā ḍôkṭara āhē kā?,ˈɪtʰeː {source} bˌoːlɳˈaːɾaː ɖˈɔkʈəɾ ˈaːheː kˈaː,,2,mr-agent-v1;ipa=espeak
emergency-medical.i-think-a-bone-is-broken,हाड मोडले आहे असे वाटते,,hāḍa mōḍalē āhē asē vāṭatē,hˈaːɖ mˈoːɖlˌeː ˈaːheː ˈʌseː vˈaːʈtˌeː,impersonal,2,mr-agent-v1;ipa=espeak
emergency-medical.please-call-my-emergency-contact,माझ्या इमर्जन्सी कॉन्टॅक्टला फोन करा,,mājhyā imarjansī kônṭêkṭalā phōna karā,mˈaːɟʰjaː ˌɪmərzˈʌnsi kɔnʈˈɛkʈəlˌaː pʰˈoːn kˈʌɾaː,,2,mr-agent-v1;ipa=espeak
emergency-medical.i-have-travel-insurance,माझा प्रवास विमा आहे,,mājhā pravāsa vimā āhē,mˈaːɟʰaː pɾəvˈaːs vˈɪmaː ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-am-diabetic,मला मधुमेह आहे,,malā madhumēha āhē,mˈʌlaː mˌədʰʊmˈeːh ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-need-insulin,मला इन्सुलिन हवे आहे,,malā insulina havē āhē,mˈʌlaː ˈɪnsʊlˌɪn hˈʌveː ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-have-asthma,मला दमा आहे,,malā damā āhē,mˈʌlaː dˈʌmaː ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-have-a-heart-condition,मला हृदयविकार आहे,,malā hr̥dayavikāra āhē,mˈʌlaː hɾˌʊdəjvɪkˈaːɾ ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-penicillin,मला पेनिसिलिनची ऍलर्जी आहे,,malā pēnisilinacī êlarjī āhē,mˈʌlaː pˈeːnɪsˌɪlɪnci ɛlˈʌɾɟiˌi ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-have-epilepsy,मला अपस्मार आहे,,malā apasmāra āhē,mˈʌlaː ˌʌpsmˈaːɾ ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.my-blood-sugar-is-low,माझी रक्तातील साखर कमी झाली आहे,,mājhī raktātīla sākhara kamī jhālī āhē,mˈaːɟʰi ɾˌəktaːtˈiːl sˈaːkʰəɾ kˈʌmi ɟʰˈaːli ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-need-my-inhaler,मला माझा इन्हेलर हवा आहे,,malā mājhā inhēlara havā āhē,mˈʌlaː mˈaːɟʰaː ɪnhˈeːləɾ hˈʌvaː ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-am-pregnant,मी गरोदर आहे,,mī garōdara āhē,mˈi ɡəɾˈoːdəɾ ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-carry-an-adrenaline-injector,माझ्याकडे ऍड्रेनलिन इंजेक्टर आहे,,mājhyākaḍē êḍrēnalina iṁjēkṭara āhē,mˈaːɟʰjaːkɖeː ɛɖɾˈeːnlˌɪn ĩzˈeːkʈəɾ ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-take-medicine-for,माझे {} साठीचे औषध सुरू आहे,,mājhē {} sāṭhīcē auṣadha surū āhē,mˈaːɟʰeː {} saːʈʰˈiːceː ˈaʊʂədʰ sˈʊɾuː ˈaːheː,invariant,2,mr-agent-v1;ipa=espeak
medical-conditions.i-take-blood-thinners,माझी रक्त पातळ करणारी औषधे सुरू आहेत,,mājhī rakta pātaḷa karaṇārī auṣadhē surū āhēta,mˈaːɟʰi ɾˈʌkt pˈaːtəɭ kˌəɾɳˈaːɾi ˈaʊʂdʰˌeː sˈʊɾuː aːhˈeːt,invariant,2,mr-agent-v1;ipa=espeak
medical-conditions.medicine-allergy,औषधाची ऍलर्जी: {},,auṣadhācī êlarjī: {},ˌaʊʂdʰˈaːci ɛlˈʌɾɟiˌi {},,2,mr-agent-v1;ipa=espeak
medical-conditions.this-card-lists-my-conditions,या कार्डावर माझे आजार लिहिले आहेत,,yā kārḍāvara mājhē ājāra lihilē āhēta,jˈaː kˈaːɾɖaːvˌəɾ mˈaːɟʰeː aːzˈaːɾ lˈɪhɪlˌeː aːhˈeːt,,2,mr-agent-v1;ipa=espeak
medical-conditions.this-is-my-medicine,हे माझे औषध आहे,,hē mājhē auṣadha āhē,hˈeː mˈaːɟʰeː ˈaʊʂədʰ ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.please-give-me-sugar-or-juice,मला साखर किंवा ज्यूस द्या,,malā sākhara kiṁvā jyūsa dyā,mˈʌlaː sˈaːkʰəɾ kˈĩvaː zjˈuːs djˈaː,,2,mr-agent-v1;ipa=espeak
medical-conditions.inject-it-into-my-outer-thigh,हे माझ्या मांडीच्या बाहेरील भागात टोचा,,hē mājhyā māṁḍīcyā bāhērīla bhāgāta ṭōcā,hˈeː mˈaːɟʰjaː mãɖˈiːcjaː bˌaːheːɾˈiːl bʰaːɡˈaːt ʈˈoːcaː,,2,mr-agent-v1;ipa=espeak
medical-conditions.my-blood-type-is,माझा रक्तगट {} आहे,,mājhā raktagaṭa {} āhē,mˈaːɟʰaː ɾˈʌktəɡˌəʈ {} ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.do-not-give-me,मला {} देऊ नका,,malā {} dēū nakā,mˈʌlaː {} dˈeːu nˈʌkaː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,मला ऍस्पिरिन आणि आयबुप्रोफेनची ऍलर्जी आहे,,malā êspirina āṇi āyabuprōphēnacī êlarjī āhē,mˈʌlaː ˈɛspɪɾˌɪn ˈaːɳɪ ˌaːjbˌʊpɾoːpʰˈeːncˌi ɛlˈʌɾɟiˌi ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.my-injector-is-in-my-bag,माझे इंजेक्टर माझ्या बॅगेत आहे,,mājhē iṁjēkṭara mājhyā bêgēta āhē,mˈaːɟʰeː ĩzˈeːkʈəɾ mˈaːɟʰjaː bɛɡˈeːt ˈaːheː,,2,mr-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-sulfa-drugs,मला सल्फा औषधांची ऍलर्जी आहे,,malā salphā auṣadhāṁcī êlarjī āhē,mˈʌlaː sˈʌlpʰaː ˌaʊʂdʰˈãci ɛlˈʌɾɟiˌi ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.which-pharmacy-is-open-now,आत्ता कोणते मेडिकल उघडे आहे?,,āttā kōṇatē mēḍikala ughaḍē āhē?,ˈaːtːaː kˈoːɳtˌeː mˈeːɖɪkˌəl ˈʊɡʰɖˌeː ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-need-medicine-for,मला {} साठी औषध हवे आहे,,malā {} sāṭhī auṣadha havē āhē,mˈʌlaː {} sˈaːʈʰi ˈaʊʂədʰ hˈʌveː ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-fever,मला ताप आहे,,malā tāpa āhē,mˈʌlaː tˈaːp ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-think-i-have-malaria,मला मलेरिया झाला आहे असे वाटते,,malā malēriyā jhālā āhē asē vāṭatē,mˈʌlaː məlˈeːɾɪjˌaː ɟʰˈaːlaː ˈaːheː ˈʌseː vˈaːʈtˌeː,impersonal,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-need-a-malaria-test,मला मलेरियाची चाचणी हवी आहे,,malā malēriyācī cācaṇī havī āhē,mˈʌlaː mˌəleːɾɪjˈaːci cˈaːcɳˌi hˈʌvi ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-diarrhea,मला जुलाब होत आहेत,,malā julāba hōta āhēta,mˈʌlaː zʊlˈaːb hˈoːt aːhˈeːt,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.where-is-an-all-night-pharmacy,रात्रभर उघडे असलेले मेडिकल कुठे आहे?,,rātrabhara ughaḍē asalēlē mēḍikala kuṭhē āhē?,ɾˈaːtɾəbʰˌəɾ ˈʊɡʰɖˌeː ˌʌslˈeːleː mˈeːɖɪkˌəl kˈʊʈʰeː ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.painkiller,पेनकिलर,,pēnakilara,pˈeːnkˌɪləɾ,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.do-i-need-a-prescription,प्रिस्क्रिप्शन लागते का?,डॉक्टरांची चिठ्ठी लागते का?,priskripśana lāgatē kā?,pɾɪskɾˈɪpʃən lˈaːɡtˌeː kˈaː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-headache,माझे डोके दुखत आहे,,mājhē ḍōkē dukhata āhē,mˈaːɟʰeː ɖˈoːkeː dˈʊkʰət ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.paracetamol-acetaminophen,पॅरासिटामॉल,,pêrāsiṭāmôla,pˌɛɾaːsɪʈˈaːmɔl,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.how-much-should-i-take,किती घ्यावे लागेल?,,kitī ghyāvē lāgēla?,kˈɪti ɡʰjˈaːveː laːɡˈeːl,impersonal,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-am-vomiting,मला उलट्या होत आहेत,,malā ulaṭyā hōta āhēta,mˈʌlaː ʊlˈʌʈʈjaː hˈoːt aːhˈeːt,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.rehydration-salts,ओआरएस,,ōāraēsa,ˌoːaːɾˈeːs,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.how-many-times-a-day,दिवसातून किती वेळा?,,divasātūna kitī vēḷā?,dˌɪvsaːtˈuːn kˈɪti vˈeːɭaː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-stomach-ache,माझे पोट दुखत आहे,,mājhē pōṭa dukhata āhē,mˈaːɟʰeː pˈoːʈ dˈʊkʰət ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-cough,मला खोकला आहे,,malā khōkalā āhē,mˈʌlaː kʰˈoːklˌaː ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.antihistamine,अँटीहिस्टामिन,,am̐ṭīhisṭāmina,ˌʌnʈihɪsʈˈaːmɪn,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.anti-diarrhea-medicine,जुलाबावरचे औषध,,julābāvaracē auṣadha,zˌʊlaːbˈaːvəɾceː ˈaʊʂədʰ,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.is-this-safe-to-take-with,हे {} सोबत घेणे सुरक्षित आहे का?,,hē {} sōbata ghēṇē surakṣita āhē kā?,hˈeː {} sˈoːbət ɡʰˈeːɳeː sʊɾˈʌkʃɪt ˈaːheː kˈaː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-feel-dizzy,मला गरगरत आहे,,malā garagarata āhē,mˈʌlaː ɡˈʌɾəɡˌəɾət ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.ibuprofen,आयबुप्रोफेन,,āyabuprōphēna,ˌaːjbˌʊpɾoːpʰˈeːn,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-sore-throat,माझा घसा दुखत आहे,,mājhā ghasā dukhata āhē,mˈaːɟʰaː ɡʰˈʌsaː dˈʊkʰət ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.can-i-get-this-medicine-here,हे औषध इथे मिळेल का?,,hē auṣadha ithē miḷēla kā?,hˈeː ˈaʊʂədʰ ˈɪtʰeː mɪɭˈeːl kˈaː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.bandage,पट्टी,,paṭṭī,pˈʌʈʈi,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.the-pain-is-severe,वेदना खूप तीव्र आहेत,,vēdanā khūpa tīvra āhēta,vˈeːdnˌaː kʰˈuːp tˈiːvɾə aːhˈeːt,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.antiseptic,अँटिसेप्टिक,जंतुनाशक,am̐ṭisēpṭika,ˌʌnʈɪsˈeːpʈɪk,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-feel-nauseous,मला मळमळत आहे,,malā maḷamaḷata āhē,mˈʌlaː mˈʌɭəmˌəɭət ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-rash,मला पुरळ आले आहे,,malā puraḷa ālē āhē,mˈʌlaː pˈʊɾəɭ ˈaːleː ˈaːheː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.before-or-after-food,जेवणापूर्वी की जेवणानंतर?,,jēvaṇāpūrvī kī jēvaṇānaṁtara?,zˌeːvɳaːpˈuːrvi kˈi zˌeːvɳaːnˈʌntəɾ,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-think-it-is-infected,याला इन्फेक्शन झाले आहे असे वाटते,,yālā inphēkśana jhālē āhē asē vāṭatē,jˈaːlaː ɪnpʰˈeːkʃən ɟʰˈaːleː ˈaːheː ˈʌseː vˈaːʈtˌeː,impersonal,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.motion-sickness-tablets,प्रवासातील मळमळीच्या गोळ्या,,pravāsātīla maḷamaḷīcyā gōḷyā,pɾˌəvaːsaːtˈiːl mˌəɭəmɭˈiːcjaː ɡˈoːɭjaː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-cut,मला कापले आहे,,malā kāpalē āhē,mˈʌlaː kˈaːplˌeː ˈaːheː,impersonal idiom,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.antacid,अँटासिड,,am̐ṭāsiḍa,ʌnʈˈaːsɪɖ,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-burn,मला भाजले आहे,,malā bhājalē āhē,mˈʌlaː bʰˈaːzlˌeː ˈaːheː,impersonal idiom,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.it-started-days-ago,हे {} दिवसांपूर्वी सुरू झाले,,hē {} divasāṁpūrvī surū jhālē,hˈeː {} dˌɪvsãpˈuːrvi sˈʊɾuː ɟʰˈaːleː,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.cough-medicine,खोकल्याचे औषध,,khōkalyācē auṣadha,kʰˌoːkljˈaːceː ˈaʊʂədʰ,,2,mr-agent-v1;ipa=espeak
pharmacy-symptoms.is-this-safe-during-pregnancy,गरोदरपणात हे सुरक्षित आहे का?,,garōdarapaṇāta hē surakṣita āhē kā?,ɡˌəɾoːdˌəɾəpɳˈaːt hˈeː sʊɾˈʌkʃɪt ˈaːheː kˈaː,,2,mr-agent-v1;ipa=espeak
body-parts.head,डोके,,ḍōkē,ɖˈoːkeː,,2,mr-agent-v1;ipa=espeak
body-parts.stomach,पोट,,pōṭa,pˈoːʈ,,2,mr-agent-v1;ipa=espeak
body-parts.back,पाठ,,pāṭha,pˈaːʈʰ,"the body part, not the direction",2,mr-agent-v1;ipa=espeak
body-parts.throat,घसा,,ghasā,ɡʰˈʌsaː,,2,mr-agent-v1;ipa=espeak
body-parts.tooth,दात,,dāta,dˈaːt,,2,mr-agent-v1;ipa=espeak
body-parts.chest,छाती,,chātī,cʰˈaːti,,2,mr-agent-v1;ipa=espeak
body-parts.eye,डोळा,,ḍōḷā,ɖˈoːɭaː,,2,mr-agent-v1;ipa=espeak
body-parts.ear,कान,,kāna,kˈaːn,,2,mr-agent-v1;ipa=espeak
body-parts.leg,पाय,,pāya,pˈaːj,Marathi's पाय spans leg+foot generically; पाऊल is used for the narrower 'foot' concept below,2,mr-agent-v1;ipa=espeak
body-parts.arm,दंड,,daṁḍa,dˈʌɳɖ,"upper arm; हात (below) is hand, which also covers the whole arm colloquially",2,mr-agent-v1;ipa=espeak
body-parts.foot,पाऊल,,pāūla,pˈaːul,,2,mr-agent-v1;ipa=espeak
body-parts.hand,हात,,hāta,hˈaːt,,2,mr-agent-v1;ipa=espeak
body-parts.knee,गुडघा,,guḍaghā,ɡˈʊɖɡʰˌaː,,2,mr-agent-v1;ipa=espeak
body-parts.ankle,घोटा,,ghōṭā,ɡʰˈoːʈaː,,2,mr-agent-v1;ipa=espeak
body-parts.skin,त्वचा,,tvacā,tvˈʌcaː,,2,mr-agent-v1;ipa=espeak
lost-rescue.i-lost-my-passport,माझा पासपोर्ट हरवला,,mājhā pāsapōrṭa haravalā,mˈaːɟʰaː pˌaːspˈoːɾʈ hˈʌɾəvlaː,,2,mr-agent-v1;ipa=espeak
lost-rescue.i-lost-my-phone,माझा फोन हरवला,,mājhā phōna haravalā,mˈaːɟʰaː pʰˈoːn hˈʌɾəvlaː,,2,mr-agent-v1;ipa=espeak
lost-rescue.please-call-the-police,पोलिसांना बोलवा,,pōlisāṁnā bōlavā,pˌoːlɪsˈãnaː bˈoːlvˌaː,,2,mr-agent-v1;ipa=espeak
lost-rescue.we-are-here,आम्ही इथे आहोत,,āmhī ithē āhōta,ˈaːmhi ˈɪtʰeː aːhˈoːt,,2,mr-agent-v1;ipa=espeak
lost-rescue.please-look-at-my-location-pin,माझा लोकेशन पिन बघा,,mājhā lōkēśana pina baghā,mˈaːɟʰaː loːkˈeːʃən pˈɪn bˈʌɡʰaː,,2,mr-agent-v1;ipa=espeak
lost-rescue.i-cannot-walk,मला चालता येत नाही,,malā cālatā yēta nāhī,mˈʌlaː cˈaːltˌaː jˈeːt nˈaːhi,"impersonal, no gender",2,mr-agent-v1;ipa=espeak
lost-rescue.i-sprained-my-ankle,माझा घोटा मुरगळला,,mājhā ghōṭā muragaḷalā,mˈaːɟʰaː ɡʰˈoːʈaː mˈʊɾəɡˌəɭlˌaː,,2,mr-agent-v1;ipa=espeak
lost-rescue.please-contact-rescue,बचाव पथकाशी संपर्क करा,,bacāva pathakāśī saṁparka karā,bəcˈaːv pˌətʰkˈaːʃi səmpˈʌɾk kˈʌɾaː,,2,mr-agent-v1;ipa=espeak
lost-rescue.my-companion-is-missing,माझा सोबती हरवला आहे,,mājhā sōbatī haravalā āhē,mˈaːɟʰaː sˈoːbtˌi hˈʌɾəvlaː ˈaːheː,,2,mr-agent-v1;ipa=espeak
lost-rescue.please-look-at-my-current-location,माझे सध्याचे लोकेशन बघा,,mājhē sadhyācē lōkēśana baghā,mˈaːɟʰeː sədʰjˈaːceː loːkˈeːʃən bˈʌɡʰaː,,2,mr-agent-v1;ipa=espeak
lost-rescue.my-child-is-missing,माझे मूल हरवले आहे,,mājhē mūla haravalē āhē,mˈaːɟʰeː mˈuːl hˈʌɾəvleː ˈaːheː,"standard lost-and-found wording; flagged for fluent-speaker review, see module docstring",2,mr-agent-v1;ipa=espeak
lost-rescue.i-do-not-know-where-i-am,मला कुठे आहे ते माहीत नाही,,malā kuṭhē āhē tē māhīta nāhī,mˈʌlaː kˈʊʈʰeː ˈaːheː tˈeː maːhˈiːt nˈaːhi,,2,mr-agent-v1;ipa=espeak
