concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
time-scheduling.what-time-is-it,किती वाजले आहेत?,,kitī vājalē āhēta?,kˈɪti vˈaːzlˌeː aːhˈeːt,,2,mr-agent-v1;ipa=espeak
time-scheduling.how-many-minutes,किती मिनिटे?,,kitī miniṭē?,kˈɪti mˈɪnɪʈˌeː,,2,mr-agent-v1;ipa=espeak
time-scheduling.what-time-should-we-meet,आपण किती वाजता भेटायचे?,,āpaṇa kitī vājatā bhēṭāyacē?,ˈaːpəɳ kˈɪti vˈaːztˌaː bʰeːʈˈaːjcˌeː,,2,mr-agent-v1;ipa=espeak
time-scheduling.can-we-change-the-time,आपण वेळ बदलू शकतो का?,,āpaṇa vēḷa badalū śakatō kā?,ˈaːpəɳ vˈeːɭ bˈʌdlˌuː ʃˈʌktˌoː kˈaː,,2,mr-agent-v1;ipa=espeak
time-scheduling.when-is-convenient,कधी सोयीचे आहे?,,kadhī sōyīcē āhē?,kˈʌdʰi soːjˈiːceː ˈaːheː,,2,mr-agent-v1;ipa=espeak
time-scheduling.what-is-today-s-date,आज तारीख काय आहे?,,āja tārīkha kāya āhē?,ˈaːz taːɾˈiːkʰ kˈaːj ˈaːheː,,2,mr-agent-v1;ipa=espeak
time-scheduling.what-day-is-it-today,आज कोणता वार आहे?,,āja kōṇatā vāra āhē?,ˈaːz kˈoːɳtˌaː vˈaːɾ ˈaːheː,,2,mr-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-open,हे किती वाजता उघडते?,,hē kitī vājatā ughaḍatē?,hˈeː kˈɪti vˈaːztˌaː ˈʊɡʰəɖteː,,2,mr-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-close,हे किती वाजता बंद होते?,,hē kitī vājatā baṁda hōtē?,hˈeː kˈɪti vˈaːztˌaː bˈʌnd hˈoːteː,,2,mr-agent-v1;ipa=espeak
time-scheduling.how-long-does-it-take,किती वेळ लागतो?,,kitī vēḷa lāgatō?,kˈɪti vˈeːɭ lˈaːɡtˌoː,,2,mr-agent-v1;ipa=espeak
time-words.today,आज,,āja,ˈaːz,,2,mr-agent-v1;ipa=espeak
time-words.tomorrow,उद्या,,udyā,ˈʊdjaː,,2,mr-agent-v1;ipa=espeak
time-words.yesterday,काल,,kāla,kˈaːl,"unambiguous, unlike Hindi's कल",2,mr-agent-v1;ipa=espeak
time-words.this-week,हा आठवडा,,hā āṭhavaḍā,hˈaː ˈaːʈʰəvɖaː,,2,mr-agent-v1;ipa=espeak
time-words.next-week,पुढचा आठवडा,,puḍhacā āṭhavaḍā,pˈʊɖʰcˌaː ˈaːʈʰəvɖaː,,2,mr-agent-v1;ipa=espeak
time-words.morning,सकाळ,,sakāḷa,səkˈaːɭ,,2,mr-agent-v1;ipa=espeak
time-words.afternoon,दुपार,,dupāra,dʊpˈaːɾ,,2,mr-agent-v1;ipa=espeak
time-words.evening,संध्याकाळ,,saṁdhyākāḷa,sˌəndʰjaːkˈaːɭ,,2,mr-agent-v1;ipa=espeak
time-words.spring,वसंत ऋतू,,vasaṁta r̥tū,vəsˈʌnt ɾˈʊtuː,,2,mr-agent-v1;ipa=espeak
time-words.summer,उन्हाळा,,unhāḷā,ʊnhˈaːɭaː,,2,mr-agent-v1;ipa=espeak
time-words.fall,शरद ऋतू,,śarada r̥tū,ʃˈʌɾəd ɾˈʊtuː,,2,mr-agent-v1;ipa=espeak
time-words.winter,हिवाळा,,hivāḷā,hɪvˈaːɭaː,,2,mr-agent-v1;ipa=espeak
time-words.night,रात्र,,rātra,ɾˈaːtɾə,,2,mr-agent-v1;ipa=espeak
days-of-week.monday,सोमवार,,sōmavāra,sˌoːmvˈaːɾ,,2,mr-agent-v1;ipa=espeak
days-of-week.tuesday,मंगळवार,,maṁgaḷavāra,mˌəŋɡəɭvˈaːɾ,,2,mr-agent-v1;ipa=espeak
days-of-week.wednesday,बुधवार,,budhavāra,bˌʊdʰvˈaːɾ,,2,mr-agent-v1;ipa=espeak
days-of-week.thursday,गुरुवार,,guruvāra,ɡˌʊɾʊvˈaːɾ,,2,mr-agent-v1;ipa=espeak
days-of-week.friday,शुक्रवार,,śukravāra,ʃˌʊkɾəvˈaːɾ,,2,mr-agent-v1;ipa=espeak
days-of-week.saturday,शनिवार,,śanivāra,ʃˌənɪvˈaːɾ,,2,mr-agent-v1;ipa=espeak
