concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
building-help.what-room-number-is-this,या खोलीचा क्रमांक काय आहे?,,yā khōlīcā kramāṁka kāya āhē?,jˈaː kʰoːlˈiːcaː kɾəmˈãk kˈaːj ˈaːheː,,2,mr-agent-v1;ipa=espeak
building-help.i-am-lost,मला वाट सापडत नाही,,malā vāṭa sāpaḍata nāhī,mˈʌlaː vˈaːʈ sˈaːpəɖˌət nˈaːhi,"I can't find the way -- invariant, no gender",2,mr-agent-v1;ipa=espeak
building-help.where-is-reception,रिसेप्शन कुठे आहे?,,risēpśana kuṭhē āhē?,ɾɪsˈeːpʃən kˈʊʈʰeː ˈaːheː,,2,mr-agent-v1;ipa=espeak
building-help.where-is-a-power-outlet,प्लग पॉईंट कुठे आहे?,,plaga pôīṁṭa kuṭhē āhē?,plˈʌɡ pɔˈiːɳʈ kˈʊʈʰeː ˈaːheː,,2,mr-agent-v1;ipa=espeak
accessibility.step-free,पायऱ्याविना प्रवेश आहे का?,,pāyaṟyāvinā pravēśa āhē kā?,pˌaːjrjˈaːvɪnˌaː pɾəvˈeːʃ ˈaːheː kˈaː,,2,mr-agent-v1;ipa=espeak
accessibility.wheelchair-access,व्हीलचेअरसाठी प्रवेश आहे का?,,vhīlacēarasāṭhī pravēśa āhē kā?,vhˌiːlcˌeːəɾsˈaːʈʰi pɾəvˈeːʃ ˈaːheː kˈaː,,2,mr-agent-v1;ipa=espeak
accessibility.elevator,लिफ्ट आहे का?,,liphṭa āhē kā?,lˈɪpʰʈ ˈaːheː kˈaː,,2,mr-agent-v1;ipa=espeak
accessibility.ramp,रॅम्प आहे का?,,rêmpa āhē kā?,ɾˈɛmp ˈaːheː kˈaː,,2,mr-agent-v1;ipa=espeak
accessibility.how-many-steps,किती पायऱ्या आहेत?,,kitī pāyaṟyā āhēta?,kˈɪti paːjˈʌrjaː aːhˈeːt,,2,mr-agent-v1;ipa=espeak
accessibility.cannot-climb-stairs,मला जिना चढता येत नाही,,malā jinā caḍhatā yēta nāhī,mˈʌlaː ɟˈɪɪnˌaː cˈʌɖʰtˌaː jˈeːt nˈaːhi,"impersonal, no gender",2,mr-agent-v1;ipa=espeak
accessibility.need-to-sit-down,मला बसायला हवे,,malā basāyalā havē,mˈʌlaː bəsˈaːjlˌaː hˈʌveː,,2,mr-agent-v1;ipa=espeak
accessibility.accessible-restroom,दिव्यांगांसाठी स्वच्छतागृह आहे का?,,divyāṁgāṁsāṭhī svacchatāgr̥ha āhē kā?,dˌɪvjãɡãsˈaːʈʰi svˌəcʰcʰtˈaːɡɾʊh ˈaːheː kˈaː,,2,mr-agent-v1;ipa=espeak
accessibility.station-assistance,स्टेशनवर मदत मिळते का?,,sṭēśanavara madata miḷatē kā?,sʈˈeːʃənˌəvəɾ mˈʌdət mˈɪɭtˌeː kˈaː,,2,mr-agent-v1;ipa=espeak
accessibility.help-me-carry,हे उचलायला मदत करा,,hē ucalāyalā madata karā,hˈeː ˌʊclˈaːjlˌaː mˈʌdət kˈʌɾaː,,2,mr-agent-v1;ipa=espeak
accessibility.board-first,मी आधी चढू का?,,mī ādhī caḍhū kā?,mˈi ˈaːdʰi cˈʌɖʰuː kˈaː,,2,mr-agent-v1;ipa=espeak
