concept_id,text,text_alt,ipa,literal,confidence,provenance
trail-words.trail,il sentiero,,il sentiˈɛro,,2,it-agent-v1;ipa=espeak
trail-words.trailhead,l'inizio del sentiero,l'imbocco del sentiero,linˈitsio del sentiˈɛro,,2,it-agent-v1;ipa=espeak
trail-words.summit,la cima,la vetta,la tʃˈima,,2,it-agent-v1;ipa=espeak
trail-words.viewpoint,il punto panoramico,il belvedere,il pˈunto panorˈamiko,,2,it-agent-v1;ipa=espeak
trail-words.cableway,la funivia,,la fʊnivˈia,,2,it-agent-v1;ipa=espeak
trail-words.shuttle-bus,la navetta,,la navˈetːa,,2,it-agent-v1;ipa=espeak
trail-words.park-shuttle,la navetta del parco,,la navˈetːa del pˈarko,,2,it-agent-v1;ipa=espeak
trail-words.steps,i gradini,,i ɡradˈinɪ,,2,it-agent-v1;ipa=espeak
trail-words.up-uphill,salita,in salita,salˈita,,2,it-agent-v1;ipa=espeak
trail-words.down-downhill,discesa,in discesa,diʃˈeza,,2,it-agent-v1;ipa=espeak
trail-words.one-way,solo andata,,sˈolo andˈata,,2,it-agent-v1;ipa=espeak
trail-words.round-trip,andata e ritorno,,andˈata e ritˈorno,,2,it-agent-v1;ipa=espeak
hiking-parks.is-this-the-way-to,È questo il sentiero per {}?,,e kwˌɛsto il sentiˈɛro pˈer {},,2,it-agent-v1;ipa=espeak
hiking-parks.where-is-the-trailhead,Dove inizia il sentiero?,,dˈove inˈitsia il sentiˈɛro,,2,it-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-summit,Quanto manca alla cima?,,kwˈanto mˈanka ˌalla tʃˈima,,2,it-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-viewpoint,Quanto manca al punto panoramico?,,kwˈanto mˈanka al pˈunto panorˈamiko,,2,it-agent-v1;ipa=espeak
hiking-parks.which-route-is-easier,Quale percorso è più facile?,,kwˈale perkˈorso e pjʊ fˈatʃile,,2,it-agent-v1;ipa=espeak
trail-conditions.how-long-is-the-full-route,Quanto è lungo il percorso completo?,,kwˈanto e lˈuŋɡo il perkˈorso komplˈɛto,,2,it-agent-v1;ipa=espeak
trail-conditions.can-we-return-the-same-way,Possiamo tornare per la stessa strada?,,possjˈamo tornˈare per la stˈessa strˈada,,2,it-agent-v1;ipa=espeak
