concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
payment-receipt.pay-by-card,کارڈ چلے گا؟,,kārḍ chale gā?,kˈaːɾɖ cˈʌleː ɡaː,,2,ur-agent-v1;ipa=espeak
payment-receipt.pay-cash,نقد ٹھیک ہے؟,کیش چلے گا؟,naqd ṭhīk hai?,nˈʌqəd ʈʰˈiːk hɛ,,2,ur-agent-v1;ipa=espeak
payment-receipt.pay-by-qr-code,کیو آر کوڈ چلے گا؟,,kyū ār koḍ chale gā?,kˈeːoː ˈaːɾ kˈoːɖ cˈʌleː ɡaː,"QR payment in Pakistan is Raast, JazzCash or Easypaisa",2,ur-agent-v1;ipa=espeak
payment-receipt.a-receipt-please,رسید دیجیے,,rasīd dījiye,ɾəsˈiːd diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
payment-receipt.please-write-the-number,نمبر لکھ دیجیے,,nambar likh dījiye,nˈʌmbəɾ lˈɪkʰ diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
payment-receipt.how-much-in-total,کُل کتنا ہوا؟,ٹوٹل کتنا ہوا؟,kul kitnā huā?,kˈʊl kˈɪtnaː hˈuːaː,کُل is pointed here because unpointed کل is also 'tomorrow / yesterday',2,ur-agent-v1;ipa=espeak
payment-receipt.can-we-pay-separately,کیا الگ الگ بل بن سکتا ہے؟,,kyā alag alag bil ban saktā hai?,kjˈaː ˈaləɡ ˈaləɡ bˈʌl bˈʌn sˈʌktˌaː hɛ,,2,ur-agent-v1;ipa=espeak
payment-receipt.is-tax-included,کیا ٹیکس شامل ہے؟,,kyā ṭaiks shāmil hai?,kjˈaː ʈˈeːks ʃˈaːmɪl hɛ,Pakistani shelf prices usually include GST; restaurants add it on the bill,2,ur-agent-v1;ipa=espeak
payment-receipt.my-card-was-declined,میرا کارڈ نہیں چلا,,merā kārḍ nahīñ chalā,mˈeːɾaː kˈaːɾɖ nahˈĩː cˈʌlaː,,2,ur-agent-v1;ipa=espeak
payment-receipt.the-bill-is-wrong,لگتا ہے بل میں کوئی غلطی ہے,,lagtā hai bil meñ ko’ī ghaltī hai,lˈʌɡtˌaː hɛ bˈʌl mˈẽ kˈoːi ɣˈʌltˌiː hɛ,"it seems there is a mistake in the bill -- hedged, not an accusation",2,ur-agent-v1;ipa=espeak
payment-receipt.i-already-paid,میں نے پیسے دے دیے ہیں,,maiñ ne paise de diye haiñ,mˈẽ neː pˈeːseː dˈeː djˈeː hẽ,,2,ur-agent-v1;ipa=espeak
shopping.i-am-just-looking,بس دیکھ رہا ہوں,,bas dekh rahā hūñ,bˈʌs dˈeːkʰ ɾˈʌhaː hũː,رہی ہوں if the speaker is a woman,2,ur-agent-v1;ipa=espeak
shopping.how-much-is-this,یہ کتنے کا ہے؟,,yah kitne kā hai?,jeːh kˈɪtneː kaː hɛ,,2,ur-agent-v1;ipa=espeak
shopping.that-is-too-expensive,یہ بہت مہنگا ہے,,yah bahut mahngā hai,jeːh bˈahʊt mˈɛhnəɡˌaː hɛ,,2,ur-agent-v1;ipa=espeak
shopping.can-it-be-a-little-cheaper,تھوڑا کم ہو جائے گا؟,تھوڑا کم کر دیجیے,thoṛā kam ho jā’e gā?,tʰˈoːɽaː kˈʌm hˈoː ɟˈaːeː ɡaː,,2,ur-agent-v1;ipa=espeak
shopping.is-there-a-discount,کوئی رعایت ہے؟,کوئی ڈسکاؤنٹ ہے؟,ko’ī riāyat hai?,kˈoːi ɾˌɪaːjˈat hɛ,,2,ur-agent-v1;ipa=espeak
shopping.where-do-i-pay,پیسے کہاں دینے ہیں؟,کاؤنٹر کہاں ہے؟,paise kahāñ dene haiñ?,pˈeːseː kˈʌhãː dˈeːneː hẽ,,2,ur-agent-v1;ipa=espeak
shopping.i-will-take-this,مجھے یہی لینا ہے,یہ دے دیجیے,mujhe yahī lenā hai,mˌʊɟʰeː jˈɛhi lˈeːnaː hɛ,,2,ur-agent-v1;ipa=espeak
shopping.what-is-this,یہ کیا ہے؟,,yah kyā hai?,jeːh kjˈaː hɛ,,2,ur-agent-v1;ipa=espeak
shopping.where-can-i-buy,{} کہاں ملے گا؟,,{} kahāñ mile gā?,{} kˈʌhãː mˈɪleː ɡaː,,2,ur-agent-v1;ipa=espeak
shopping.do-you-have-this-in-stock,کیا یہ اسٹاک میں ہے؟,کیا یہ مل جائے گا؟,kyā yah isṭāk meñ hai?,kjˈaː jeːh ɪsʈˈaːk mˈẽ hɛ,,2,ur-agent-v1;ipa=espeak
shopping.two-of-these,یہ دو دے دیجیے,,yah do de dījiye,jeːh dˈoː dˈeː diɟˈiːeː,said while pointing; دو is spelled out rather than set as a numeral,2,ur-agent-v1;ipa=espeak
shopping.what-is-it-made-of,یہ کس چیز کا بنا ہے؟,,yah kis chīz kā banā hai?,jeːh kɪs cˈiːz kaː bˈʌnaː hɛ,,2,ur-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-color,کیا کوئی دوسرا رنگ ہے؟,,kyā ko’ī dūsrā rang hai?,kjˈaː kˈoːi dˈuːsɾaː ɾˈʌnɡ hɛ,,2,ur-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-size,کیا کوئی دوسرا سائز ہے؟,,kyā ko’ī dūsrā sā’iz hai?,kjˈaː kˈoːi dˈuːsɾaː sˈaɪz hɛ,,2,ur-agent-v1;ipa=espeak
color-size-returns.may-i-try-it-on,کیا پہن کر دیکھ سکتا ہوں؟,کیا ٹرائل کر سکتا ہوں؟,kyā pahan kar dekh saktā hūñ?,kjˈaː pˈɛhɛn kaɾ dˈeːkʰ sˈʌktˌaː hũː,سکتی ہوں if the speaker is a woman,2,ur-agent-v1;ipa=espeak
color-size-returns.can-i-return-it,کیا یہ واپس ہو سکتا ہے؟,,kyā yah wāpas ho saktā hai?,kjˈaː jeːh ʋˈaːpəs hˈoː sˈʌktˌaː hɛ,,2,ur-agent-v1;ipa=espeak
color-size-returns.can-i-exchange-it,کیا یہ تبدیل ہو سکتا ہے؟,کیا یہ بدلا جا سکتا ہے؟,kyā yah tabdīl ho saktā hai?,kjˈaː jeːh tˌəbdˈiːl hˈoː sˈʌktˌaː hɛ,,2,ur-agent-v1;ipa=espeak
color-size-returns.do-you-have-a-bag,کیا شاپر مل جائے گا؟,کیا تھیلا مل جائے گا؟,kyā shāpar mil jā’e gā?,kjˈaː ʃˈaːpəɾ mˈɪl ɟˈaːeː ɡaː,"شاپر, from 'shopper', is the ordinary Pakistani word for a plastic carrier bag; تھیلا is a cloth or larger bag",2,ur-agent-v1;ipa=espeak
tax-refund.can-i-get-a-tax-refund,کیا ٹیکس واپس مل سکتا ہے؟,,kyā ṭaiks wāpas mil saktā hai?,kjˈaː ʈˈeːks ʋˈaːpəs mˈɪl sˈʌktˌaː hɛ,"Pakistan runs no tourist sales-tax refund scheme, so the answer will be no",2,ur-agent-v1;ipa=espeak
tax-refund.is-tax-free-shopping-available,کیا ٹیکس فری خریداری ہوتی ہے؟,,kyā ṭaiks frī kharīdārī hotī hai?,kjˈaː ʈˈeːks fɾˈiː xˌəɾidˈaːɾi hˈoːti hɛ,no tourist tax-free shopping exists in Pakistan; the airport shops are ڈیوٹی فری,2,ur-agent-v1;ipa=espeak
