concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
directions.where-is,{} کہاں ہے؟,,{} kahāñ hai?,{} kˈʌhãː hɛ,,2,ur-agent-v1;ipa=espeak
directions.how-do-i-get-to,{} کیسے جاؤں؟,{} کا راستہ کیا ہے؟,{} kaise jā’ūñ?,{} kˈeːseː ɟaːˈoːn,,2,ur-agent-v1;ipa=espeak
directions.is-it-far,کیا دور ہے؟,,kyā dūr hai?,kjˈaː dˈuːɾ hɛ,,2,ur-agent-v1;ipa=espeak
directions.how-long-on-foot,پیدل کتنی دیر؟,,paidal kitnī der?,pˈeːdəl kˈɪtni dˈeːɾ,,2,ur-agent-v1;ipa=espeak
directions.please-show-me-on-the-map,نقشے پر دکھائیے,,naqshe par dikhā’iye,nˈʌqʃˌeː pˈʌɾ dəkʰˈaːiˌeː,,2,ur-agent-v1;ipa=espeak
directions.where-is-the-nearest,سب سے قریبی {} کہاں ہے؟,سب سے نزدیکی {} کہاں ہے؟,sab se qarībī {} kahāñ hai?,sˈʌb seː qəɾˈiːbi {} kˈʌhãː hɛ,,2,ur-agent-v1;ipa=espeak
directions.where-am-i,میں کہاں ہوں؟,,maiñ kahāñ hūñ?,mˈẽ kˈʌhãː hũː,,2,ur-agent-v1;ipa=espeak
directions.which-way,کدھر؟,کس طرف؟,kidhar?,kɪdʰˈaɾ,,2,ur-agent-v1;ipa=espeak
directions.can-i-walk-there,کیا پیدل جا سکتا ہوں؟,,kyā paidal jā saktā hūñ?,kjˈaː pˈeːdəl ɟˈaː sˈʌktˌaː hũː,سکتی ہوں if the speaker is a woman,2,ur-agent-v1;ipa=espeak
directions.how-far-is-it,کتنی دور ہے؟,,kitnī dūr hai?,kˈɪtni dˈuːɾ hɛ,,2,ur-agent-v1;ipa=espeak
directions.which-exit,کون سا گیٹ؟,کون سا دروازہ؟,kaun sā geṭ?,kˈoːn sˈaː ɡˈeːʈ,which gate -- station and metro exits in Pakistan are numbered gates,2,ur-agent-v1;ipa=espeak
directions.can-you-show-me-the-way,راستہ دکھا دیجیے,,rāsta dikhā dījiye,ɾˈaːstˌa dˈʌkʰaː diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
directions.north,شمال,,shumāl,ʃəmˈaːl,Perso-Arabic set throughout; the Hindi uttar / dakshin series is not used in Urdu,2,ur-agent-v1;ipa=espeak
directions.south,جنوب,,junūb,ɟʊnˈuːb,,2,ur-agent-v1;ipa=espeak
directions.east,مشرق,,mashriq,mˈaʃɾˌɪq,,2,ur-agent-v1;ipa=espeak
directions.west,مغرب,,maghrib,mˈaɣɾˌɪb,"also the name of the sunset prayer, so time and direction share the word",2,ur-agent-v1;ipa=espeak
quick-directions.go-straight,سیدھے چلیے,سیدھا جائیے,sīdhe chaliye,sˈiːdʰeː cˈʌljeː,,2,ur-agent-v1;ipa=espeak
quick-directions.turn-left,بائیں مڑیے,,bā’īñ muṛiye,bˈaːẽː mˈʌɽjeː,,2,ur-agent-v1;ipa=espeak
quick-directions.turn-right,دائیں مڑیے,,dā’īñ muṛiye,dˈaːẽː mˈʌɽjeː,,2,ur-agent-v1;ipa=espeak
quick-directions.this-way,اِس طرف,,is taraf,ˈɪs taɾˈaf,pointed because unpointed اس is both 'this' and 'that',2,ur-agent-v1;ipa=espeak
quick-directions.that-way,اُس طرف,,us taraf,ˈʊs taɾˈaf,pointed because unpointed اس is both 'this' and 'that',2,ur-agent-v1;ipa=espeak
quick-directions.on-the-left,بائیں طرف,,bā’īñ taraf,bˈaːẽː taɾˈaf,,2,ur-agent-v1;ipa=espeak
quick-directions.on-the-right,دائیں طرف,,dā’īñ taraf,dˈaːẽː taɾˈaf,,2,ur-agent-v1;ipa=espeak
quick-directions.across-from-here,سڑک کے اُس پار,,saṛak ke us pār,sˈʌɽək keː ˈʊs pˈaːɾ,across the road,2,ur-agent-v1;ipa=espeak
quick-directions.in-front,سامنے,,sāmne,sˈaːmnˌeː,,2,ur-agent-v1;ipa=espeak
quick-directions.behind,پیچھے,,pīchhe,pˈiːcʰeː,,2,ur-agent-v1;ipa=espeak
taxi.please-take-me-here,مجھے یہاں لے چلیے,,mujhe yahāñ le chaliye,mˌʊɟʰeː jˈʌhãː lˈeː cˈʌljeː,,2,ur-agent-v1;ipa=espeak
taxi.please-send-me-the-address,پتہ بھیج دیجیے,ایڈریس بھیج دیجیے,pata bhej dījiye,pˈʌta bʰˈeːɟ diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
taxi.we-need-the-east-gate-not-the-south-gate,ہمیں مشرقی گیٹ چاہیے، جنوبی نہیں,,"hameñ mashriqī geṭ chāhiye, junūbī nahīñ",hˈʌmẽː mˈaʃɾˌɪqi ɡˈeːʈ cˈaːhjeː ɟʊnˈuːbi nahˈĩː,,2,ur-agent-v1;ipa=espeak
taxi.please-stop-here,یہاں روک دیجیے,,yahāñ rok dījiye,jˈʌhãː ɾˈoːk diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
taxi.can-you-wait-for-me-here,ذرا یہاں رک جائیے,,zarā yahāñ ruk jā’iye,zˈʌɾaː jˈʌhãː ɾˈʊk ɟˈaːiˌeː,"please wait here a moment -- Urdu puts this as a request, not a yes/no question",2,ur-agent-v1;ipa=espeak
taxi.we-need-to-catch-the-high-speed-train,ہمیں تیز رفتار ٹرین پکڑنی ہے,,hameñ tez raftār ṭren pakaṛnī hai,hˈʌmẽː tˈeːz ɾˈaftaːɾ ʈɾˈeːn pˈʌkəɽni hɛ,"fast-speed train; Pakistan has no high-speed rail, so travellers name the express instead",2,ur-agent-v1;ipa=espeak
taxi.please-use-the-meter,میٹر سے چلیے,میٹر آن کر دیجیے,mīṭar se chaliye,miʈˈaɾ seː cˈʌljeː,go by the meter; meters are rare in Pakistan -- fares are agreed beforehand or set by the app,2,ur-agent-v1;ipa=espeak
taxi.i-will-get-off-here,مجھے یہاں اترنا ہے,,mujhe yahāñ utarnā hai,mˌʊɟʰeː jˈʌhãː ʊtˈaɾnaː hɛ,,2,ur-agent-v1;ipa=espeak
taxi.please-get-me-there-in-time-for-the-shinkansen,مجھے شنکانسن کے وقت پر پہنچا دیجیے,,mujhe shinkānsan ke waqt par pahunchā dījiye,mˌʊɟʰeː ʃˌənkˈaːnsən keː ʋˈaqt pˈʌɾ pahˈʊncaː diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
transit-rides.two-tickets,دو ٹکٹ دیجیے,,do ṭikaṭ dījiye,dˈoː ʈˈɪkɪʈ diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
transit-rides.where-is-the-subway-station,میٹرو اسٹیشن کہاں ہے؟,,meṭro isṭeshan kahāñ hai?,mˈeːʈɾˌoː ˌɪsʈeːʃˈan kˈʌhãː hɛ,Lahore's Orange Line is Pakistan's only metro rail; elsewhere میٹرو is the bus rapid transit line,2,ur-agent-v1;ipa=espeak
transit-rides.does-this-bus-train-go-to,کیا یہ {} جاتی ہے؟,,kyā yah {} jātī hai?,kjˈaː jeːh {} ɟˈaːti hɛ,"feminine agreement, which fits both بس and ٹرین",2,ur-agent-v1;ipa=espeak
transit-rides.what-is-the-next-stop,اگلا اسٹاپ کون سا ہے؟,,aglā isṭāp kaun sā hai?,ˈaɡlˌaː ɪsʈˈaːp kˈoːn sˈaː hɛ,,2,ur-agent-v1;ipa=espeak
transit-rides.please-tell-me-where-to-get-off,کہاں اترنا ہے، بتا دیجیے,,"kahāñ utarnā hai, batā dījiye",kˈʌhãː ʊtˈaɾnaː hɛ bˈʌtaː diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
transit-rides.is-this-direct,کیا یہ سیدھی جاتی ہے؟,کیا یہ ڈائریکٹ ہے؟,kyā yah sīdhī jātī hai?,kjˈaː jeːh sˈiːdʰi ɟˈaːti hɛ,,2,ur-agent-v1;ipa=espeak
transit-rides.do-i-need-to-transfer,کیا گاڑی بدلنی پڑے گی؟,,kyā gāṛī badalnī paṛe gī?,kjˈaː ɡˈaːɽi bˈʌdəlni pˈʌɽeː ɡi,,2,ur-agent-v1;ipa=espeak
transit-rides.is-it-delayed,کیا یہ لیٹ ہے؟,کیا دیر سے ہے؟,kyā yah leṭ hai?,kjˈaː jeːh lˈeːʈ hɛ,لیٹ is what passengers actually say in Pakistan,2,ur-agent-v1;ipa=espeak
transit-rides.i-am-in-a-hurry,مجھے جلدی ہے,,mujhe jaldī hai,mˌʊɟʰeː ɟˈʌldˌiː hɛ,,2,ur-agent-v1;ipa=espeak
transit-rides.which-platform,کون سا پلیٹ فارم؟,,kaun sā pleṭ fārm?,kˈoːn sˈaː plˈeːʈ fˈaːɾm,,2,ur-agent-v1;ipa=espeak
transit-rides.what-time-is-the-next-one,اگلی کتنے بجے ہے؟,,aglī kitne baje hai?,ˈaɡlˌiː kˈɪtneː bˈʌɟeː hɛ,,2,ur-agent-v1;ipa=espeak
transit-rides.i-went-past-my-stop,میرا اسٹاپ نکل گیا,,merā isṭāp nikal gayā,mˈeːɾaː ɪsʈˈaːp nɪkˈal ɡˌajaː,,2,ur-agent-v1;ipa=espeak
transit-rides.can-i-use-this-ticket,کیا یہ ٹکٹ چلے گا؟,,kyā yah ṭikaṭ chale gā?,kjˈaː jeːh ʈˈɪkɪʈ cˈʌleː ɡaː,,2,ur-agent-v1;ipa=espeak
place-words.scenic-area,تفریحی مقام,,tafrīhī maqām,tˌəfɾˈiːhi məqˈaːm,,2,ur-agent-v1;ipa=espeak
place-words.visitor-center,سیاحوں کا معلوماتی مرکز,ٹورسٹ انفارمیشن سینٹر,siyāhoñ kā mālūmātī markaz,sˌaiˈaːhõː kaː mˈaːluːmˌaːti mˌaɾkˈaz,"PTDC offices in Pakistan are signed Tourist Information Centre, in English",2,ur-agent-v1;ipa=espeak
place-words.railway-station,ریلوے اسٹیشن,,relwe isṭeshan,ɾˈeːlʋeː ˌɪsʈeːʃˈan,,2,ur-agent-v1;ipa=espeak
place-words.airport,ہوائی اڈا,ایئر پورٹ,hawā’ī aḍḍā,haʋˈaːi ˈaɖaː,,2,ur-agent-v1;ipa=espeak
place-words.service-desk,معلومات,انکوائری,mālūmāt,mˈaːluːmaːt,information -- the desk at Pakistani stations and airports is signed معلومات or ENQUIRY,2,ur-agent-v1;ipa=espeak
place-words.bus-stop,بس اسٹاپ,,bas isṭāp,bˈʌs ɪsʈˈaːp,"بس اڈا is the intercity bus terminal, not a roadside stop",2,ur-agent-v1;ipa=espeak
place-words.luggage-storage,کلوک روم,امانتی سامان گھر,klok rūm,kəlˈoːk ɾˈoːm,cloak room; the Pakistan Railways sign reads امانتی سامان گھر,2,ur-agent-v1;ipa=espeak
place-words.tourist-spot-sightseeing-area,سیر گاہ,تفریحی مقام,sair gāh,sˈeːɾ ɡˈaːh,,2,ur-agent-v1;ipa=espeak
