concept_id,text,text_alt,ipa,literal,confidence,provenance
pronouns-verbs.i-me,ben / beni,bana,bˈæn / benˈɪ,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.we-us,biz / bizi,bize,bˈɪz / bizˈɪ,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.you,sen / seni,sana,sˈæn / senˈɪ,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.you-polite,siz / sizi,size,sˈɪz / sizˈɪ,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.he-him,o / onu,ona,ˈɔ / onˈʊ,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.she-her,o / onu,ona,ˈɔ / onˈʊ,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.they-them,onlar / onları,onlara,ɔnɫˈar / ɔnɫaɾˈɯ,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.my-mine,benim / benimki,,bˈenɪm / benɪmkˈɪ,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.your-yours,sizin / sizinki,senin / seninki,sizˈɪn / sizɪnkˈɪ,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.be-called-call,adı … olmak / çağırmak,,adˈɯ ɔɫmˈak / tʃaːɯrmˈak,,1,tr-agent-v1;ipa=espeak
pronouns-verbs.have,bende var,sahip olmak,bændˈɛ vˈar,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.do-not-have,bende yok,,bændˈɛ jˈɔk,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.go,gitmek,,ɟɪtmˈɛk,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.come,gelmek,,ɟælmˈɛk,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.would-like,istiyorum,,ɪstˈijoɾʊm,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.want,istemek,,ɪstemˈɛk,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.look-for,aramak,,aɾamˈak,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.buy,almak,satın almak,aɫmˈak,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.like,beğenmek,hoşlanmak,bejænmˈɛk,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.need,lazım olmak,gerekmek,ɫˈazɯm ɔɫmˈak,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.there-is-have,var,,vˈar,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.there-is-not-do-not-have,yok,,jˈɔk,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.want-to-verb,[fiil]-mek istiyorum,,fiˈɪlmɛk ɪstˈijoɾʊm,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.want-thing,[şey] istiyorum,,ʃˈɛj ɪstˈijoɾʊm,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.need-thing,[şey] lazım,,ʃˈɛj ɫˈazɯm,,2,tr-agent-v1;ipa=espeak
pronouns-verbs.looking-for-thing,[şey] arıyorum,,ʃˈɛj aɾˈɯjoɾʊm,,2,tr-agent-v1;ipa=espeak
question-words.what,ne,,nˈɛ,,2,tr-agent-v1;ipa=espeak
question-words.where,nerede,nereye / nereden,nˈeɾedɛ,,2,tr-agent-v1;ipa=espeak
question-words.who,kim,,kˈɪm,,2,tr-agent-v1;ipa=espeak
question-words.which-one,hangisi,,hanɟisˈɪ,,2,tr-agent-v1;ipa=espeak
question-words.when,ne zaman,,nˈɛ zamˈan,,2,tr-agent-v1;ipa=espeak
question-words.how,nasıl,,nasˈɯɫ,,2,tr-agent-v1;ipa=espeak
question-words.how-much-many,ne kadar,kaç,nˈɛ kadˈar,,2,tr-agent-v1;ipa=espeak
question-words.how-many,kaç tane,,kˈatʃ tanˈɛ,,2,tr-agent-v1;ipa=espeak
question-words.why,neden,niçin,nedˈæn,,2,tr-agent-v1;ipa=espeak
question-words.this,bu,,bˈʊ,,2,tr-agent-v1;ipa=espeak
question-words.that,şu,o,ʃˈʊ,,2,tr-agent-v1;ipa=espeak
question-words.here,burada,burası,bˈuɾada,,2,tr-agent-v1;ipa=espeak
question-words.there,orada,orası,ˈoɾada,,2,tr-agent-v1;ipa=espeak
question-words.a-little,biraz,,biɾˈaz,,2,tr-agent-v1;ipa=espeak
question-words.some,birkaç,biraz,bɪrkˈatʃ,,2,tr-agent-v1;ipa=espeak
question-words.very,çok,,tʃˈɔk,,2,tr-agent-v1;ipa=espeak
question-words.too,fazla,aşırı,fˈazɫa,,1,tr-agent-v1;ipa=espeak
question-words.also,ayrıca,de / da,ajrɯdʒˈa,,2,tr-agent-v1;ipa=espeak
question-words.all-both,hepsi,her ikisi,hɛpsˈɪ,,2,tr-agent-v1;ipa=espeak
question-words.how-much-what-price,Kaç para?,Fiyatı ne kadar?,kˈatʃ paɾˈa,,2,tr-agent-v1;ipa=espeak
