concept_id,text,text_alt,ipa,literal,confidence,provenance
social-basics.hello,Merhaba,,mˈɛrhaba,,2,tr-agent-v1;ipa=espeak
social-basics.hello-polite,İyi günler,,ijˈi ɟønlˈɛr,,2,tr-agent-v1;ipa=espeak
social-basics.good-morning,Günaydın,,ɟynajdˈɯn,,2,tr-agent-v1;ipa=espeak
social-basics.good-evening,İyi akşamlar,,ijˈi akʃamɫˈar,,2,tr-agent-v1;ipa=espeak
social-basics.goodbye,Hoşça kalın,Güle güle,hɔʃtʃˈa kaɫˈɯn,Hoşça kalın: said by the one leaving; Güle güle: by the one staying,2,tr-agent-v1;ipa=espeak
social-basics.thank-you,Teşekkürler,Teşekkür ederim,teʃekːørlˈɛr,,2,tr-agent-v1;ipa=espeak
social-basics.you-are-welcome,Rica ederim,,ridʒˈa edˈeɾɪm,,2,tr-agent-v1;ipa=espeak
social-basics.excuse-me-sorry,Affedersiniz,,affedˈɛrsinɪz,,2,tr-agent-v1;ipa=espeak
social-basics.sorry,Özür dilerim,,œzˈør dilˈeɾɪm,,2,tr-agent-v1;ipa=espeak
social-basics.no-problem,Sorun değil,,soɾˈʊn dˈejɪl,,2,tr-agent-v1;ipa=espeak
social-basics.i-do-not-know,Bilmiyorum,,bɪlmˈijoɾʊm,,2,tr-agent-v1;ipa=espeak
social-basics.good-night,İyi geceler,,ijˈi ɟˈedʒɛlɛr,,2,tr-agent-v1;ipa=espeak
social-basics.okay-fine-i-am-okay,İyiyim,Tamam,ijˈijɪm,,2,tr-agent-v1;ipa=espeak
communication.i-do-not-speak-this-language,{target} bilmiyorum.,,{target} bɪlmˈijoɾʊm,,2,language-slots-v1;ipa=espeak
communication.i-speak-only-a-little-of-this,{target} biraz biliyorum.,,{target} biɾˈaz bilˈijoɾʊm,,2,language-slots-v1;ipa=espeak
communication.do-you-speak-english,{source} biliyor musunuz?,,{source} bilˈijɔr mˈusunʊz,,2,language-slots-v1;ipa=espeak
