concept_id,text,text_alt,ipa,literal,confidence,provenance
directions.where-is,{} nerede?,,{} nˈeɾedɛ,,2,tr-agent-v1;ipa=espeak
directions.how-do-i-get-to,{} yolunu tarif eder misiniz?,,{} joɫunˈʊ taɾˈɪf edˈɛr mˈisinɪz,,2,tr-agent-v1;ipa=espeak
directions.is-it-far,Uzak mı?,,uzˈak mɯ,,2,tr-agent-v1;ipa=espeak
directions.how-long-on-foot,Yürüyerek ne kadar?,,jyɾyjeɾˈɛk nˈɛ kadˈar,,2,tr-agent-v1;ipa=espeak
directions.please-show-me-on-the-map,"Haritada gösterin, lütfen.",,"haɾitadˈa ɟœsteɾˈɪn, løtfˈæn",,2,tr-agent-v1;ipa=espeak
directions.where-is-the-nearest,En yakın {} nerede?,,ˈæn jakˈɯn {} nˈeɾedɛ,,2,tr-agent-v1;ipa=espeak
directions.where-am-i,Neredeyim?,,neɾedejˈɪm,,2,tr-agent-v1;ipa=espeak
directions.which-way,Ne tarafa?,,nˈɛ taɾafˈa,,2,tr-agent-v1;ipa=espeak
directions.can-i-walk-there,Yürüyerek gidebilir miyim?,,jyɾyjeɾˈɛk ɟidebilˈɪr mˈijɪm,,2,tr-agent-v1;ipa=espeak
directions.how-far-is-it,Ne kadar uzakta?,,nˈɛ kadˈar uzaktˈa,,2,tr-agent-v1;ipa=espeak
directions.which-exit,Hangi çıkış?,,hanɡˈɪ tʃɯkˈɯʃ,,2,tr-agent-v1;ipa=espeak
directions.can-you-show-me-the-way,Yolu gösterir misiniz?,,joɫˈʊ ɟœsteɾˈɪr mˈisinɪz,,2,tr-agent-v1;ipa=espeak
directions.north,kuzey,,kuzˈɛj,,2,tr-agent-v1;ipa=espeak
directions.south,güney,,ɟynˈɛj,,2,tr-agent-v1;ipa=espeak
directions.east,doğu,,doːˈʊ,,2,tr-agent-v1;ipa=espeak
directions.west,batı,,batˈɯ,,2,tr-agent-v1;ipa=espeak
quick-directions.go-straight,Düz gidin.,,dˈøz ɟidˈɪn,,2,tr-agent-v1;ipa=espeak
quick-directions.turn-left,Sola dönün.,,sˈoɫa dœnˈøn,,2,tr-agent-v1;ipa=espeak
quick-directions.turn-right,Sağa dönün.,,sˈaː dœnˈøn,,2,tr-agent-v1;ipa=espeak
quick-directions.this-way,Bu taraftan.,,bʊ taɾaftˈan,,2,tr-agent-v1;ipa=espeak
quick-directions.that-way,Şu taraftan.,,ʃʊ taɾaftˈan,,2,tr-agent-v1;ipa=espeak
quick-directions.on-the-left,Solda.,,sɔɫdˈa,,2,tr-agent-v1;ipa=espeak
quick-directions.on-the-right,Sağda.,,saːdˈa,,2,tr-agent-v1;ipa=espeak
quick-directions.across-from-here,Tam karşıda.,,tˈam karʃɯdˈa,,2,tr-agent-v1;ipa=espeak
quick-directions.in-front,Önde.,,œndˈɛ,,2,tr-agent-v1;ipa=espeak
quick-directions.behind,Arkada.,,arkadˈa,,2,tr-agent-v1;ipa=espeak
taxi.please-take-me-here,Beni buraya götürün.,,benˈɪ bˈuɾaja ɟœtyɾˈøn,,2,tr-agent-v1;ipa=espeak
taxi.please-send-me-the-address,Adresi bana gönderin.,,adresˈɪ banˈa ɟœndeɾˈɪn,,2,tr-agent-v1;ipa=espeak
taxi.we-need-the-east-gate-not-the-south-gate,"Doğu kapısına, güney kapısına değil.",,"doːˈʊ kapɯsɯnˈa, ɟynˈɛj kapɯsɯnˈa dˈejɪl",,2,tr-agent-v1;ipa=espeak
taxi.please-stop-here,"Burada durun, lütfen.",,"bˈuɾada duɾˈʊn, løtfˈæn",,2,tr-agent-v1;ipa=espeak
taxi.can-you-wait-for-me-here,Burada bekler misiniz?,,bˈuɾada bɛklˈɛr mˈisinɪz,,2,tr-agent-v1;ipa=espeak
taxi.we-need-to-catch-the-high-speed-train,Hızlı trene yetişmemiz gerek.,,hɯzɫˈɯ trenˈɛ jetɪʃmˈemɪz ɟeɾˈɛk,,2,tr-agent-v1;ipa=espeak
taxi.please-use-the-meter,"Taksimetreyi açın, lütfen.",,"taksimˈɛtrejɪ atʃˈɯn, løtfˈæn",,2,tr-agent-v1;ipa=espeak
taxi.i-will-get-off-here,Burada ineceğim.,,bˈuɾada inedʒˈejɪm,,2,tr-agent-v1;ipa=espeak
taxi.please-get-me-there-in-time-for-the-shinkansen,Shinkansen'e yetişmem gerekiyor.,,shinkansenˈɛ jetɪʃmˈæm ɟeɾekˈijɔr,,1,reader-gloss-v1;ipa=espeak
