concept_id,text,text_alt,ipa,literal,confidence,provenance
emergency-medical.help,İmdat!,Yardım edin!,ɪmdˈat,,2,tr-agent-v1;ipa=espeak
emergency-medical.please-call-an-ambulance,Lütfen ambulans çağırın.,,løtfˈæn ambuɫˈans tʃaːɯɾˈɯn,,2,tr-agent-v1;ipa=espeak
emergency-medical.i-need-a-doctor,Doktora ihtiyacım var.,,dɔktoɾˈa ɪhtijˈadʒɯm vˈar,,2,tr-agent-v1;ipa=espeak
emergency-medical.i-am-sick,Hastayım.,,hastajˈɯm,,2,tr-agent-v1;ipa=espeak
emergency-medical.i-am-injured,Yaralandım.,,jaɾaɫandˈɯm,,2,tr-agent-v1;ipa=espeak
emergency-medical.it-hurts-here,Burası ağrıyor.,,buɾasˈɯ aːɾˈɯjɔr,,2,tr-agent-v1;ipa=espeak
emergency-medical.where-is-a-pharmacy,Eczane nerede?,,ɛdʒzanˈɛ nˈeɾedɛ,,2,tr-agent-v1;ipa=espeak
emergency-medical.please-take-me-to-a-hospital,Beni hastaneye götürün.,,benˈɪ hastanejˈɛ ɟœtyɾˈøn,,2,tr-agent-v1;ipa=espeak
emergency-medical.i-feel-unwell,Kendimi iyi hissetmiyorum.,,kændimˈɪ ijˈi hɪssɛtmˈijoɾʊm,,2,tr-agent-v1;ipa=espeak
emergency-medical.this-is-an-emergency,Bu acil bir durum.,,bʊ adʒˈɪl bɪr dˈuɾʊm,,2,tr-agent-v1;ipa=espeak
emergency-medical.i-am-having-a-severe-allergic-reaction,Anafilaksi geçiriyorum!,Ağır alerjik reaksiyon geçiriyorum!,anafiɫaksˈɪ ɟetʃiɾˈijoɾʊm,,2,tr-agent-v1;ipa=espeak
emergency-medical.i-cannot-breathe,Nefes alamıyorum!,,nefˈɛs aɫamˈɯjoɾʊm,,2,tr-agent-v1;ipa=espeak
emergency-medical.i-am-bleeding-badly,Şiddetli kanamam var!,,ʃidːɛtlˈɪ kanamˈam vˈar,,2,tr-agent-v1;ipa=espeak
emergency-medical.i-have-chest-pain,Göğsümde ağrı var.,,ɟˈœːsømdɛ ˈaːɾɯ vˈar,,2,tr-agent-v1;ipa=espeak
emergency-medical.this-person-is-unconscious,Bu kişinin bilinci kapalı.,,bʊ kiʃinˈɪn bilɪndʒˈɪ kapaɫˈɯ,,2,tr-agent-v1;ipa=espeak
emergency-medical.where-is-the-nearest-hospital,En yakın hastane nerede?,,ˈæn jakˈɯn hastanˈɛ nˈeɾedɛ,,2,tr-agent-v1;ipa=espeak
emergency-medical.what-is-the-emergency-number,Acil numarası kaç?,,adʒˈɪl numaɾasˈɯ kˈatʃ,,2,tr-agent-v1;ipa=espeak
emergency-medical.is-there-a-doctor-who-speaks-english,{source} bilen doktor var mı?,,{source} bilˈæn dɔktˈɔr vˈar mɯ,,2,language-slots-v1;ipa=espeak
emergency-medical.i-think-a-bone-is-broken,Sanırım kemiğim kırıldı.,,sanˈɯɾɯm kemˈijɪm kɯɾɯɫdˈɯ,,2,tr-agent-v1;ipa=espeak
emergency-medical.please-call-my-emergency-contact,"Yakınımı arayın, lütfen.",Acil durumda aranacak kişiyi arayın.,"jakˈɯnɯmɯ aɾajˈɯn, løtfˈæn",,2,tr-agent-v1;ipa=espeak
emergency-medical.i-have-travel-insurance,Seyahat sigortam var.,,sejahˈat siɡɔrtˈam vˈar,,2,tr-agent-v1;ipa=espeak
medical-conditions.i-am-diabetic,Şeker hastasıyım.,Diyabet hastasıyım.,ʃekˈɛr hastasˈɯjɯm,,2,tr-agent-v1;ipa=espeak
medical-conditions.i-need-insulin,İnsüline ihtiyacım var.,,ɪnsylinˈɛ ɪhtijˈadʒɯm vˈar,,2,tr-agent-v1;ipa=espeak
medical-conditions.i-have-asthma,Astımım var.,,ˈastɯmɯm vˈar,,2,tr-agent-v1;ipa=espeak
medical-conditions.i-have-a-heart-condition,Kalp hastalığım var.,,kˈaɫp hastaɫˈɯɯɯm vˈar,,2,tr-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-penicillin,Penisilin alerjim var.,,penisilˈɪn alˈɛrʒɪm vˈar,,2,tr-agent-v1;ipa=espeak
medical-conditions.i-have-epilepsy,Epilepsi hastasıyım.,Sara hastasıyım.,epilɛpsˈɪ hastasˈɯjɯm,,2,tr-agent-v1;ipa=espeak
medical-conditions.my-blood-sugar-is-low,Kan şekerim düştü.,,kˈan ʃekˈeɾɪm døʃtˈø,,2,tr-agent-v1;ipa=espeak
medical-conditions.i-need-my-inhaler,Astım spreyim lazım.,İnhalerim lazım.,ˈastɯm sprˈejɪm ɫˈazɯm,,2,tr-agent-v1;ipa=espeak
medical-conditions.i-am-pregnant,Hamileyim.,,hamilejˈɪm,,2,tr-agent-v1;ipa=espeak
medical-conditions.i-carry-an-adrenaline-injector,Adrenalin otoenjektörüm var.,Adrenalin kalemim var.,adrenaɫˈɪn otoænʒɛktˈœɾøm vˈar,,2,tr-agent-v1;ipa=espeak
medical-conditions.i-take-medicine-for,{} için ilaç alıyorum.,,{} itʃˈɪn iɫˈatʃ aɫˈɯjoɾʊm,,2,tr-agent-v1;ipa=espeak
